index,text,score,difficulty_score,difficulty_strategy,difficulty,fold
204,one hour photo offers a very interesting snapshot of some decidedly modern pathologies -- suburban alienation and the illusions generated by the advent of the photographic image .,0,0.1073501855134964,roberta-mlm-loss,hard,0
205,"it showcases carvey's talent for voices , but not nearly enough and not without taxing every drop of one's patience to get to the good stuff .",0,0.1235819235444068,roberta-mlm-loss,hard,0
215,"a bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that french realism .",0,0.4085042178630829,roberta-mlm-loss,hard,0
221,"the film isn't especially dynamic , but it brims with insightful , poignant memories from survivors .",0,0.0036902830470353,roberta-mlm-loss,easy,0
229,bisset still commands the screen as the graceful and outspoken frances .,0,0.0126253087073564,roberta-mlm-loss,medium,0
230,"for its seriousness , high literary aspirations and stunning acting , the film can only be applauded .",0,0.0048461975529789,roberta-mlm-loss,easy,0
239,there is simply not enough of interest onscreen to sustain its seventy-minute running time .,0,0.0023742774501442,roberta-mlm-loss,easy,0
242,"the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .",0,0.0016700306441634,roberta-mlm-loss,easy,0
244,the movie is a little tired ; maybe the original inspiration has run its course .,0,0.0055412268266081,roberta-mlm-loss,easy,0
254,"it's mildly amusing , but i certainly can't recommend it .",0,0.000800845446065,roberta-mlm-loss,easy,0
257,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay .,0,0.1983250826597213,roberta-mlm-loss,hard,0
264,it's deep-sixed by a compulsion to catalog every bodily fluids gag in there's something about mary and devise a parallel clone-gag .,0,0.035866405814886,roberta-mlm-loss,medium,0
265,"aside from being the funniest movie of the year , simone , andrew niccol's brilliant anti-hollywood satire , has a wickedly eccentric enchantment to it .",0,0.4135360717773437,roberta-mlm-loss,hard,0
270,imamura has said that warm water under a red bridge is a poem to the enduring strengths of women . it may also be the best sex comedy about environmental pollution ever made .,0,0.1691966503858566,roberta-mlm-loss,hard,0
280,typifies the pros and cons of the films that india churns out .,0,0.0280557814985513,roberta-mlm-loss,medium,0
285,"secretary "" is owned by its costars , spader and gyllenhaal . maggie g . makes an amazing breakthrough in her first starring role and eats up the screen .",0,0.2083388864994049,roberta-mlm-loss,hard,0
289,"impossible as it may sound , this film's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition .",0,0.4308862388134002,roberta-mlm-loss,hard,0
312,"it's not a great monster movie . but if you've paid a matinee price and bought a big tub of popcorn , there's guilty fun to be had here . chomp chomp !",0,0.2662033438682556,roberta-mlm-loss,hard,0
320,it's an engrossing and thought-provoking examination of the overriding will to power and the morality of its application .,0,0.005124251358211,roberta-mlm-loss,easy,0
321,"a subtle , humorous , illuminating study of politics , power and social mobility .",0,0.0023460907395929,roberta-mlm-loss,easy,0
325,"fails in making this character understandable , in getting under her skin , in exploring motivation . . . well before the end , the film grows as dull as its characters , about whose fate it is hard to care .",0,0.0046065831556916,roberta-mlm-loss,easy,0
326,"benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .",0,0.0021588176023215,roberta-mlm-loss,easy,0
328,the plot is paper-thin and the characters aren't interesting enough to watch them go about their daily activities for two whole hours .,0,0.0008159997523762,roberta-mlm-loss,easy,0
333,"if hill isn't quite his generation's don siegel ( or robert aldrich ) , it's because there's no discernible feeling beneath the chest hair ; it's all bluster and clich .",0,0.272581398487091,roberta-mlm-loss,hard,0
343,"largely , this is a movie that also does it by the numbers .",0,0.0127358753234148,roberta-mlm-loss,medium,0
349,it's simply delightful to watch an actor like michel serrault do his stuff .,0,0.0152964182198047,roberta-mlm-loss,medium,0
351,"for his first attempt at film noir , spielberg presents a fascinating but flawed look at the near future .",0,0.0650688484311103,roberta-mlm-loss,medium,0
352,the process of figuring out the moment the movie re-imagines the battle of the bulge with a bare-chested guardsman and a pike is more than worth the price of admission .,0,0.0110001657158136,roberta-mlm-loss,medium,0
363,"in their love for each other and their ability to move on , the women are , in a way , lovely and amazing .",0,0.0033985858317464,roberta-mlm-loss,easy,0
364,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them .",0,0.007390733808279,roberta-mlm-loss,medium,0
365,"directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length .",0,0.2803977131843567,roberta-mlm-loss,hard,0
368,"what's at stake in this film is nothing more than an obsolete , if irritating , notion of class .",0,0.0013721578288823,roberta-mlm-loss,easy,0
371,"the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers .",0,0.0860510617494583,roberta-mlm-loss,hard,0
372,sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house .,0,0.1663316190242767,roberta-mlm-loss,hard,0
373,"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive .",0,0.0009941759053617,roberta-mlm-loss,easy,0
375,"it's funny and human and really pretty damned wonderful , all at once .",0,0.0193113125860691,roberta-mlm-loss,medium,0
386, . . . you can be forgiven for realizing that you've spent the past 20 minutes looking at your watch and waiting for frida to just die already .,0,0.0916846320033073,roberta-mlm-loss,hard,0
389," . . . more evocative than many other anime features , with its echoes of classic science fiction and contemporary cyberpunk .",0,0.0091291274875402,roberta-mlm-loss,medium,0
395,"brutally honest and told with humor and poignancy , which makes its message resonate .",0,0.0026529680471867,roberta-mlm-loss,easy,0
396,"time literally stops on a dime in the tries-so-hard-to-be-cool "" clockstoppers , "" but that doesn't mean it still won't feel like the longest 90 minutes of your movie-going life .",0,0.1427899450063705,roberta-mlm-loss,hard,0
404,"a soggy , shapeless mess . . . just a dumb excuse for a waterlogged equivalent of a haunted-house movie .",0,0.0015009444905444,roberta-mlm-loss,easy,0
410,it's everything you don't go to the movies for .,0,0.0013866759836673,roberta-mlm-loss,easy,0
411,"first-time writer-director dylan kidd also has a good ear for dialogue , and the characters sound like real people .",0,0.0092630162835121,roberta-mlm-loss,medium,0
415,chan's stunts are limited and so embellished by editing that there's really not much of a sense of action or even action-comedy .,0,0.412247896194458,roberta-mlm-loss,hard,0
417,[hell is] looking down at your watch and realizing serving sara isn't even halfway through .,0,0.2256014049053192,roberta-mlm-loss,hard,0
418,it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .,0,0.0039525530301034,roberta-mlm-loss,easy,0
422," "" maid in manhattan "" is a charmer , a pc "" pretty woman "" that ditches the odious prostitution theme for class commentary",0,0.5625718832015991,roberta-mlm-loss,hard,0
423,"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity .",0,0.3243956267833709,roberta-mlm-loss,hard,0
425,"even if britney spears is really cute , her movie is really bad .",0,0.3560310900211334,roberta-mlm-loss,hard,0
429,"it's bright , pristine style and bold colors make it as much fun as reading an oversized picture book before bedtime .",0,0.0413688905537128,roberta-mlm-loss,medium,0
432, . . . comes alive only when it switches gears to the sentimental .,0,0.0017817529151216,roberta-mlm-loss,easy,0
433,"it's like rocky and bullwinkle on speed , but that's neither completely enlightening , nor does it catch the intensity of the movie's strangeness .",0,0.3697597980499267,roberta-mlm-loss,hard,0
435,it's pithy without being saccharine ; it's funny without ever not taking itself seriously ; it's full of beautiful characters and great performances .,0,0.0018690194701775,roberta-mlm-loss,easy,0
443,"the plot mechanics of read my lips eventually kind of spin into a fairly conventional thriller , but the wildly talented cassel and the unconventionally alluring devos give this movie a unique feel .",0,0.0478339493274688,roberta-mlm-loss,medium,0
444,"pretty much sucks , but has a funny moment or two .",0,0.0004533544124569,roberta-mlm-loss,easy,0
446,what it lacks in originality it makes up for in intelligence and b-grade stylishness .,0,0.0262241512537002,roberta-mlm-loss,medium,0
456,"a lyrical , bittersweet film about what could be termed a by-product of battle .",0,0.0026451554149389,roberta-mlm-loss,easy,0
458,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",0,0.1705187857151031,roberta-mlm-loss,hard,0
459,"you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet .",0,0.4943875670433044,roberta-mlm-loss,hard,0
463,"stitch is a bad mannered , ugly and destructive little * * * * . no cute factor here . not that i mind ugly ; the problem is he has no character , loveable or otherwise .",0,0.0079430900514125,roberta-mlm-loss,medium,0
464,a charming and funny story of clashing cultures and a clashing mother/daughter relationship .,0,0.0003414512029848,roberta-mlm-loss,easy,0
465,"so saccharine , i'm not sure i'd be able to take it under normal conditions .",0,0.0043944776989519,roberta-mlm-loss,easy,0
472,behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .,0,0.0596949234604835,roberta-mlm-loss,medium,0
473,"the story is timeless , but when adapted to the modern age , it makes for a wrenching film -- never preachy or sentimental , and refreshingly non-judgmental about the fundamental and contradictory issues it raises .",0,0.0011219271691516,roberta-mlm-loss,easy,0
474,"a stormy french adolescent drama about friendship , family , and sexual politics .",0,0.0075778416357934,roberta-mlm-loss,medium,0
484,really does feel like a short stretched out to feature length .,0,0.0034683186095207,roberta-mlm-loss,easy,0
501,"one of the most plain , unimaginative romantic comedies i've ever seen .",0,0.0086012370884418,roberta-mlm-loss,medium,0
503,"a nicely constructed film with an unusual , though not unheard-of theme for chinese cinema .",0,0.0015122339827939,roberta-mlm-loss,easy,0
506,i'd be hard pressed to think of a film more cloyingly sappy than evelyn this year .,0,0.1025052294135093,roberta-mlm-loss,hard,0
510,"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .",0,0.000980241689831,roberta-mlm-loss,easy,0
512,one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie .,0,0.2642543613910675,roberta-mlm-loss,hard,0
521,depressingly thin and exhaustingly contrived . only masochistic moviegoers need apply .,0,0.0036933766677975,roberta-mlm-loss,easy,0
523,you have no affinity for most of the characters . nothing about them is attractive . what they see in each other also is difficult to fathom .,0,0.0013671219348907,roberta-mlm-loss,easy,0
532,always destined to be measured against anthony asquith's acclaimed 1952 screen adaptation .,0,0.3016455471515655,roberta-mlm-loss,hard,0
536,"in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land .",0,0.2872074246406555,roberta-mlm-loss,hard,0
537,"ice cube , as usual , is an appealing presence , but the rest of the cast shines as well .",0,0.2416413426399231,roberta-mlm-loss,hard,0
541,the warnings to resist temptation in this film . . . are blunt and challenging and offer no easy rewards for staying clean .,0,0.0024380248505622,roberta-mlm-loss,easy,0
544,"the ending doesn't work . . . but most of the movie works so well i'm almost recommending it , anyway -- maybe not to everybody , but certainly to people with a curiosity about how a movie can go very right , and then step wrong .",0,0.0791486576199531,roberta-mlm-loss,medium,0
550,"martin and barbara are complex characters -- sometimes tender , sometimes angry -- and the delicate performances by sven wollter and viveka seldahl make their hopes and frustrations vivid .",0,0.0165696702897548,roberta-mlm-loss,medium,0
556,"it's a loathsome movie , it really is and it makes absolutely no sense .",0,0.000885808840394,roberta-mlm-loss,easy,0
564,an annoying orgy of excess and exploitation that has no point and goes nowhere .,0,0.0011486697476357,roberta-mlm-loss,easy,0
567,"truth to tell , if you've seen more than half-a-dozen horror films , there's nothing here you haven't seen before .",0,0.0221191141754388,roberta-mlm-loss,medium,0
571,this is a heartfelt story . . . it just isn't a very involving one .,0,0.1326351314783096,roberta-mlm-loss,hard,0
575,i found myself more appreciative of what the director was trying to do than of what he had actually done .,0,0.002898026490584,roberta-mlm-loss,easy,0
579,"there's a great deal of corny dialogue and preposterous moments . and yet , it still works .",0,0.002585876500234,roberta-mlm-loss,easy,0
582," . . . a cheap , ludicrous attempt at serious horror .",0,0.068850427865982,roberta-mlm-loss,medium,0
586,"so young , so smart , such talent , such a wise * * * .",0,0.014805088751018,roberta-mlm-loss,medium,0
587,"the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . .",0,0.004065953195095,roberta-mlm-loss,easy,0
591,audiences can be expected to suspend their disbelief only so far -- and that does not include the 5 o'clock shadow on the tall wooden kid as he skips off to school .,0,0.0116260228678584,roberta-mlm-loss,medium,0
592,one of the most depressing movie-going experiences i can think of is to sit through about 90 minutes of a so-called 'comedy' and not laugh once .,0,0.0013081290526315,roberta-mlm-loss,easy,0
593,take care of my cat offers a refreshingly different slice of asian cinema .,0,0.004401225131005,roberta-mlm-loss,easy,0
594, . . . manages to fall closer in quality to silence than to the abysmal hannibal .,0,0.0362051650881767,roberta-mlm-loss,medium,0
599,what you end up getting is the vertical limit of surfing movies - memorable stunts with lots of downtime in between .,0,0.1937708407640457,roberta-mlm-loss,hard,0
604,"by the standards of knucklehead swill , the hot chick is pretty damned funny .",0,0.0022575305774807,roberta-mlm-loss,easy,0
606,'sophisticated' viewers who refuse to admit that they don't like it will likely call it 'challenging' to their fellow sophisticates .,0,0.2860510945320129,roberta-mlm-loss,hard,0
607,punch-drunk love mostly feints and jabs ; by anderson's standards it's strictly lightweight . but sandler delivers the kind of knockout performance that even his staunchest defenders probably didn't realize he had in him .,0,0.192839503288269,roberta-mlm-loss,hard,0
608,"were it not for a sentimental resolution that explains way more about cal than does the movie or the character any good , freundlich's world traveler might have been one of the more daring and surprising american movies of the year .",0,0.6918929815292358,roberta-mlm-loss,hard,0
609,one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company's previous video work .,0,0.0019708876498043,roberta-mlm-loss,easy,0
620,this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .,0,0.0007087448611855,roberta-mlm-loss,easy,0
621,"an exceedingly clever piece of cinema . another great what you don't see' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances",0,0.1548547744750976,roberta-mlm-loss,hard,0
623,"a passable romantic comedy , in need of another couple of passes through the word processor .",0,0.0003788139147218,roberta-mlm-loss,easy,0
628,one of the film's most effective aspects is its tchaikovsky soundtrack of neurasthenic regret .,0,0.4984435737133026,roberta-mlm-loss,hard,0
630,"this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness .",0,0.0006839392008259,roberta-mlm-loss,easy,0
634,"as tweedy talks about canning his stockbroker and repairing his pool , you yearn for a few airborne tv sets or nude groupies on the nod to liven things up .",0,0.6505588889122009,roberta-mlm-loss,hard,0
636,"angela gheorghiu as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the villainous , lecherous police chief scarpia , all sing beautifully and act adequately .",0,0.1969566792249679,roberta-mlm-loss,hard,0
639,playing a role of almost bergmanesque intensity . . . bisset is both convincing and radiant .,0,0.0071138660423457,roberta-mlm-loss,medium,0
640,"'divertida , enternecedora , universal y profundamente sincera , es una de las mejores comedias romnticas en mucho tiempo . una verdadera delicia . '",0,0.4284866750240326,roberta-mlm-loss,hard,0
641,"an extremely funny , ultimately heartbreaking look at life in contemporary china .",0,0.0013317532138898,roberta-mlm-loss,easy,0
648,the central character isn't complex enough to hold our interest .,0,0.0013418094022199,roberta-mlm-loss,easy,0
657,an indelible and ultimately moving vision of humanity buffeted by the elements and by international political tides .,0,0.001375452731736,roberta-mlm-loss,easy,0
660,"it's impossible to duplicate the shock of the 11-year-old lambs , but the new film succeeds at creating nerve-tightening moments of suspense .",0,0.0073746633715927,roberta-mlm-loss,medium,0
665,it's never a good sign when a film's star spends the entirety of the film in a coma . it's a worse sign when you begin to envy her condition .,0,0.0044291755184531,roberta-mlm-loss,easy,0
675,"chilling , well-acted , and finely directed : david jacobson's dahmer .",0,0.0028217136859893,roberta-mlm-loss,easy,0
680,"with "" ichi the killer "" , takashi miike , japan's wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman . . .",0,0.0096233496442437,roberta-mlm-loss,medium,0
681,"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good .",0,0.7830840945243835,roberta-mlm-loss,hard,0
683,"like the hugely successful first film , the sequel provides pleasant , engaging if largely disposable entertainment for the general audience .",0,0.0160137955099344,roberta-mlm-loss,medium,0
685,"van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers .",0,0.2018079757690429,roberta-mlm-loss,hard,0
695,"features nonsensical and laughable plotting , wooden performances , ineptly directed action sequences and some of the worst dialogue in recent memory .",0,0.004357096273452,roberta-mlm-loss,easy,0
702,"84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun .",0,0.1123014986515045,roberta-mlm-loss,hard,0
703," . . . the one thing this wild film has that other imax films don't : chimps , lots of chimps , all blown up to the size of a house . that's fun for kids of any age .",0,0.0246251132339239,roberta-mlm-loss,medium,0
704,an unpleasant though sometimes effective psychological thriller that is noteworthy for being the film in which actress sandra bullock has gotten her act back together .,0,0.0892954841256141,roberta-mlm-loss,hard,0
705,this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .,0,0.0020014941692352,roberta-mlm-loss,easy,0
708,an off-beat and fanciful film about the human need for monsters to blame for all that is amiss in the world .,0,0.0009116803412325,roberta-mlm-loss,easy,0
710,two badly interlocked stories drowned by all too clever complexity .,0,0.0164556987583637,roberta-mlm-loss,medium,0
711,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",0,0.6265998482704163,roberta-mlm-loss,hard,0
713,"if you liked the 1982 film then , you'll still like it now .",0,0.0030927276238799,roberta-mlm-loss,easy,0
717,"a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience .",0,0.569559633731842,roberta-mlm-loss,hard,0
722,"once she lets her love depraved leads meet , [denis'] story becomes a hopeless , unsatisfying muddle",0,0.2042241543531417,roberta-mlm-loss,hard,0
723,"300 years of russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .",0,0.0013241162523627,roberta-mlm-loss,easy,0
732,"the bourne identity shouldn't be half as entertaining as it is , but director doug liman and his colleagues have managed to pack it with enough action to satisfy the boom-bam crowd without a huge sacrifice of character and mood .",0,0.2642514407634735,roberta-mlm-loss,hard,0
735,un thriller manqu qui tombe sur les nerfs presque ds la premire image .,0,0.370988667011261,roberta-mlm-loss,hard,0
737,"the importance of being earnest , so thick with wit it plays like a reading from bartlett's familiar quotations",0,0.5226176381111145,roberta-mlm-loss,hard,0
740,"barney has created a tour de force that is weird , wacky and wonderful .",0,0.0064608370885252,roberta-mlm-loss,medium,0
742,"affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .",0,0.0222853794693946,roberta-mlm-loss,medium,0
743,"an uplifting drama . . . what antwone fisher isn't , however , is original .",0,0.4670677185058594,roberta-mlm-loss,hard,0
744,"deeply-rendered , distinctly three-dimensional performances . . . make "" altar boys "" very engaging even though the story is never quite compelling enough to draw you in on its own .",0,0.0699845850467681,roberta-mlm-loss,medium,0
745,a well-made but emotionally scattered film whose hero gives his heart only to the dog .,0,0.0097012734040617,roberta-mlm-loss,medium,0
747,"a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking .",0,0.0105183701962232,roberta-mlm-loss,medium,0
750,"as a thoughtful and unflinching examination of an alternative lifestyle , sex with strangers is a success .",0,0.00158499146346,roberta-mlm-loss,easy,0
751,"mr . deeds is sure to give you a lot of laughs in this simple , sweet and romantic comedy .",0,0.8985211253166199,roberta-mlm-loss,hard,0
753,"it is von sydow who gives intacto its gravity , resonance , soul .",0,0.8737581968307495,roberta-mlm-loss,hard,0
754,a compelling allegory about the last days of germany's democratic weimar republic .,0,0.0004202112904749,roberta-mlm-loss,easy,0
784,reign of fire just might go down as one of the all-time great apocalypse movies .,0,0.0014611039077863,roberta-mlm-loss,easy,0
