index,text,score,difficulty_score,difficulty_strategy,difficulty
91,the code talkers deserved better than a hollow tribute .,-1,0.0034239953383803368,roberta-mlm-loss,easy
92,skip the film and buy the philip glass soundtrack cd .,-1,0.8526046872138977,roberta-mlm-loss,hard
93,feels like a cold old man going through the motions .,-1,0.010221569798886776,roberta-mlm-loss,medium
94,dignified ceo's meet at a rustic retreat and pee against a tree . can you bear the laughter ?,-1,0.006043859291821718,roberta-mlm-loss,medium
95,"dull and mechanical , kinda like a very goofy museum exhibit",-1,0.06574805825948715,roberta-mlm-loss,hard
96,"there's no point of view , no contemporary interpretation of joan's prefeminist plight , so we're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .",-1,0.23516841232776642,roberta-mlm-loss,hard
97,beware the quirky brit-com . they can and will turn on a dime from oddly humorous to tediously sentimental .,-1,0.013190852478146553,roberta-mlm-loss,medium
98,has its moments -- and almost as many subplots .,-1,0.006431680638343096,roberta-mlm-loss,medium
99,"the gags , and the script , are a mixed bag .",-1,0.002943666884675622,roberta-mlm-loss,easy
100,completely awful iranian drama . . . as much fun as a grouchy ayatollah in a cold mosque .,-1,0.010394753888249397,roberta-mlm-loss,medium
101,"narratively , trouble every day is a plodding mess .",-1,0.6458095908164978,roberta-mlm-loss,hard
102,there's no point in extracting the bare bones of byatt's plot for purposes of bland hollywood romance .,-1,0.22827096283435822,roberta-mlm-loss,hard
103,"directors john musker and ron clements , the team behind the little mermaid , have produced sparkling retina candy , but they aren't able to muster a lot of emotional resonance in the cold vacuum of space .",-1,0.26417338848114014,roberta-mlm-loss,hard
104,"adam sandler's heart may be in the right place , but he needs to pull his head out of his butt",-1,0.004528505261987448,roberta-mlm-loss,medium
105,"there's no doubting that this is a highly ambitious and personal project for egoyan , but it's also one that , next to his best work , feels clumsy and convoluted .",-1,0.2481764703989029,roberta-mlm-loss,hard
106,"despite engaging offbeat touches , knockaround guys rarely seems interested in kicking around a raison d'etre that's as fresh-faced as its young-guns cast .",-1,0.343064546585083,roberta-mlm-loss,hard
107,it's all pretty tame . the most offensive thing about the movie is that hollywood expects people to pay to see it .,-1,0.004736014641821384,roberta-mlm-loss,medium
108,the movie is a mess from start to finish .,-1,0.0011163942981511354,roberta-mlm-loss,easy
109,"the trouble with making this queen a thoroughly modern maiden is that it also makes her appear foolish and shallow rather than , as was more likely , a victim of mental illness .",-1,0.003968683071434498,roberta-mlm-loss,easy
110,"i'm not saying that ice age doesn't have some fairly pretty pictures , but there's not enough substance in the story to actually give them life .",-1,0.004109463654458523,roberta-mlm-loss,easy
111,"in the telling of a story largely untold , bui chooses to produce something that is ultimately suspiciously familiar .",-1,0.1767880916595459,roberta-mlm-loss,hard
112,"the plot is nothing but boilerplate clichs from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it's also too stupid to realize that they've already seen this exact same movie a hundred times",-1,0.0020990839693695307,roberta-mlm-loss,easy
113,terminally brain dead production .,-1,0.993973433971405,roberta-mlm-loss,hard
114,"some episodes work , some don't .",-1,0.0010845804354175925,roberta-mlm-loss,easy
115,beautifully filmed and well acted . . . but admittedly problematic in its narrative specifics .,-1,0.004815081134438515,roberta-mlm-loss,medium
116,"j . lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : she's a pretty woman , but she's no working girl .",-1,0.06938004493713379,roberta-mlm-loss,hard
117,"rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre , who deserve more from a vampire pic than a few shrieky special effects .",-1,0.47312745451927185,roberta-mlm-loss,hard
118,"not only are the film's sopranos gags incredibly dated and unfunny , they also demonstrate how desperate the makers of this 'we're -doing-it-for -the-cash' sequel were .",-1,0.0026233450043946505,roberta-mlm-loss,easy
119,wow . i have not been this disappointed by a movie in a long time .,-1,0.0009720269008539617,roberta-mlm-loss,easy
120,"off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all .",-1,0.5507416129112244,roberta-mlm-loss,hard
121,it's a drag how nettelbeck sees working women -- or at least this working woman -- for whom she shows little understanding .,-1,0.21300055086612701,roberta-mlm-loss,hard
122,"watching harris ham it up while physically and emotionally disintegrating over the course of the movie has a certain poignancy in light of his recent death , but boyd's film offers little else of consequence .",-1,0.003053436055779457,roberta-mlm-loss,easy
123,"it's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget .",-1,0.563207745552063,roberta-mlm-loss,hard
124,"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '",-1,0.1799137443304062,roberta-mlm-loss,hard
125,will probably be one of those movies barely registering a blip on the radar screen of 2002 .,-1,0.0014920583926141262,roberta-mlm-loss,easy
126,"the problem is not that it's all derivative , because plenty of funny movies recycle old tropes . the problem is that van wilder does little that is actually funny with the material .",-1,0.175007626414299,roberta-mlm-loss,hard
127,there's nothing interesting in unfaithful whatsoever .,-1,0.0035823783837258816,roberta-mlm-loss,easy
128,none of this is half as moving as the filmmakers seem to think .,-1,0.005773121025413275,roberta-mlm-loss,medium
129,a processed comedy chop suey .,-1,0.05496153607964516,roberta-mlm-loss,hard
130,"as spent screen series go , star trek : nemesis is even more suggestive of a 65th class reunion mixer where only eight surviving members show up -- and there's nothing to drink .",-1,0.671524703502655,roberta-mlm-loss,hard
131,"fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix .",-1,0.32413044571876526,roberta-mlm-loss,hard
132,full of the kind of obnoxious chitchat that only self-aware neurotics engage in .,-1,0.0040623764507472515,roberta-mlm-loss,easy
133,"an erotic thriller that's neither too erotic nor very thrilling , either .",-1,0.002961707767099142,roberta-mlm-loss,easy
134,"the movie , like bartleby , is something of a stiff -- an extra-dry office comedy that seems twice as long as its 83 minutes .",-1,0.7077397108078003,roberta-mlm-loss,hard
135,with its parade of almost perpetually wasted characters . . . margarita feels like a hazy high that takes too long to shake .,-1,0.0028817399870604277,roberta-mlm-loss,easy
136,"if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash .",-1,0.005643696058541536,roberta-mlm-loss,medium
137,"the director and her capable cast appear to be caught in a heady whirl of new age-inspired good intentions , but the spell they cast isn't the least bit mesmerizing .",-1,0.003491433570161462,roberta-mlm-loss,easy
138,everything is pegged into the groove of a new york dating comedy with 'issues' to simplify .,-1,0.29281383752822876,roberta-mlm-loss,hard
139,a dramatic comedy as pleasantly dishonest and pat as any hollywood fluff .,-1,0.03290983662009239,roberta-mlm-loss,medium
140,"the cameo-packed , m : i-2-spoofing title sequence is the funniest 5 minutes to date in this spy comedy franchise . . . then mike myers shows up and ruins everything .",-1,0.15029548108577728,roberta-mlm-loss,hard
141,"it comes off as so silly that you wouldn't be surprised if ba , murdock and rest of the a-team were seen giving chase in a black and red van .",-1,0.2622869908809662,roberta-mlm-loss,hard
142,the 50-something lovebirds are too immature and unappealing to care about .,-1,0.005215809680521488,roberta-mlm-loss,medium
143,"so genial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen . it never is , not fully .",-1,0.0591922290623188,roberta-mlm-loss,hard
144,"even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities .",-1,0.026528147980570793,roberta-mlm-loss,medium
145,"what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time .",-1,0.10960786044597626,roberta-mlm-loss,hard
146,one lousy movie .,-1,0.006686716340482235,roberta-mlm-loss,medium
147,"as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge .",-1,0.02835361286997795,roberta-mlm-loss,medium
148,"plodding , peevish and gimmicky .",-1,0.00913421344012022,roberta-mlm-loss,medium
149,"the four feathers is definitely horse feathers , but if you go in knowing that , you might have fun in this cinematic sandbox .",-1,0.0068307179026305676,roberta-mlm-loss,medium
150,oozes condescension from every pore .,-1,0.34857556223869324,roberta-mlm-loss,hard
151,"solaris "" is a shapeless inconsequential move relying on the viewer to do most of the work .",-1,0.004787750076502562,roberta-mlm-loss,medium
152,"the direction , by george hickenlooper , has no snap to it , no wiseacre crackle or hard-bitten cynicism .",-1,0.23952549695968628,roberta-mlm-loss,hard
153,. . . hypnotically dull .,-1,0.009659072384238243,roberta-mlm-loss,medium
154,"though this saga would be terrific to read about , it is dicey screen material that only a genius should touch .",-1,0.0025194683112204075,roberta-mlm-loss,easy
155,it has plenty of laughs . it just doesn't have much else . . . especially in a moral sense .,-1,0.00395251763984561,roberta-mlm-loss,easy
156,"an awful lot like one of [spears'] music videos in content -- except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it .",-1,0.10588737577199936,roberta-mlm-loss,hard
157,"confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .",-1,0.007197088096290827,roberta-mlm-loss,medium
158,"[h]ad i suffered and bled on the hard ground of ia drang , i'd want something a bit more complex than we were soldiers to be remembered by .",-1,0.226255863904953,roberta-mlm-loss,hard
159,"occasionally loud and offensive , but more often , it simply lulls you into a gentle waking coma .",-1,0.009145976975560188,roberta-mlm-loss,medium
160,it may play well as a double feature with mainstream foreign mush like my big fat greek wedding,-1,0.5203613042831421,roberta-mlm-loss,hard
161,"by the time you reach the finale , you're likely wondering why you've been watching all this strutting and posturing .",-1,0.0016554731409996748,roberta-mlm-loss,easy
162,"journalistically dubious , inept and often lethally dull .",-1,0.0035809888504445553,roberta-mlm-loss,easy
163,putting the primitive murderer inside a high-tech space station unleashes a pandora's box of special effects that run the gamut from cheesy to cheesier to cheesiest .,-1,0.1058189868927002,roberta-mlm-loss,hard
164,"at its best , it's black hawk down with more heart . at its worst , it's rambo- meets-john ford .",-1,0.5683055520057678,roberta-mlm-loss,hard
165,exactly what you'd expect from a guy named kaos .,-1,0.0025737364776432514,roberta-mlm-loss,easy
166,calculated swill .,-1,0.0017359399935230613,roberta-mlm-loss,easy
167,this movie . . . doesn't deserve the energy it takes to describe how bad it is .,-1,0.0009731389582157135,roberta-mlm-loss,easy
168,"with or without ballast tanks , k-19 sinks to a harrison ford low .",-1,0.32358309626579285,roberta-mlm-loss,hard
169,director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two .,-1,0.2072134166955948,roberta-mlm-loss,hard
170,you might be shocked to discover that seinfeld's real life is boring .,-1,0.0025825491175055504,roberta-mlm-loss,easy
171,"it's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .",-1,0.0017863884568214417,roberta-mlm-loss,easy
172,walsh can't quite negotiate the many inconsistencies in janice's behavior or compensate for them by sheer force of charm .,-1,0.22899001836776733,roberta-mlm-loss,hard
173,this 10th film in the series looks and feels tired .,-1,0.02824786864221096,roberta-mlm-loss,medium
174,"it leers , offering next to little insight into its intriguing subject .",-1,0.0021929882932454348,roberta-mlm-loss,easy
175,i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .,-1,0.0020842780359089375,roberta-mlm-loss,easy
176,one of the oddest and most inexplicable sequels in movie history .,-1,0.0013000948820263147,roberta-mlm-loss,easy
177,there's nothing to gain from watching they . it isn't scary . it hates its characters . it finds no way to entertain or inspire its viewers .,-1,0.11729452759027481,roberta-mlm-loss,hard
178,"fear permeates the whole of stortelling , todd solondz' oftentimes funny , yet ultimately cowardly autocritique .",-1,0.4631819725036621,roberta-mlm-loss,hard
179,the skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense .,-1,0.004677226301282644,roberta-mlm-loss,medium
180,thoroughly awful .,-1,0.0005846740677952766,roberta-mlm-loss,easy
181,". . . ice age treads predictably along familiar territory , making it a passable family film that won't win many fans over the age of 12 .",-1,0.17769940197467804,roberta-mlm-loss,hard
182,"though the film is well-intentioned , one could rent the original and get the same love story and parable .",-1,0.0014344031224027276,roberta-mlm-loss,easy
183,just too silly and sophomoric to ensnare its target audience .,-1,0.0032473192550241947,roberta-mlm-loss,easy
184,"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch .",-1,0.001199378166347742,roberta-mlm-loss,easy
185,truly terrible .,-1,0.0013353239046409726,roberta-mlm-loss,easy
186,a cleverly crafted but ultimately hollow mockumentary .,-1,0.0005005943239666522,roberta-mlm-loss,easy
187,it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .,-1,0.003929097205400467,roberta-mlm-loss,easy
188,"an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses .",-1,0.0029145912267267704,roberta-mlm-loss,easy
189,"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too .",-1,0.23987430334091187,roberta-mlm-loss,hard
190,"rifkin no doubt fancies himself something of a hubert selby jr . , but there isn't an ounce of honest poetry in his entire script ; it's simply crude and unrelentingly exploitative .",-1,0.02025274559855461,roberta-mlm-loss,medium
191,fluffy and disposible .,-1,0.00473990710452199,roberta-mlm-loss,medium
192,such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show .,-1,0.004266406875103712,roberta-mlm-loss,easy
193,"if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is .",-1,0.023702247068285942,roberta-mlm-loss,medium
194,"holds limited appeal to those who like explosions , sadism and seeing people beat each other to a pulp .",-1,0.0019579732324928045,roberta-mlm-loss,easy
195,the dialogue is very choppy and monosyllabic despite the fact that it is being dubbed .,-1,0.0034860994201153517,roberta-mlm-loss,easy
196,"a feature-length , r-rated , road-trip version of mama's family .",-1,0.03577427193522453,roberta-mlm-loss,medium
197,what you end up getting is the vertical limit of surfing movies - memorable stunts with lots of downtime in between .,-1,0.19377107918262482,roberta-mlm-loss,hard
198,"stealing harvard doesn't care about cleverness , wit or any other kind of intelligent humor .",-1,0.1705188751220703,roberta-mlm-loss,hard
199,"bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly .",-1,0.14861135184764862,roberta-mlm-loss,hard
200,"there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening .",-1,0.07648063451051712,roberta-mlm-loss,hard
201,"imagine kevin smith , the blasphemous bad boy of suburban jersey , if he were stripped of most of his budget and all of his sense of humor . the result might look like vulgar .",-1,0.4657001495361328,roberta-mlm-loss,hard
202,suffers from a lack of clarity and audacity that a subject as monstrous and pathetic as dahmer demands .,-1,0.004325400106608868,roberta-mlm-loss,easy
203,"what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it's icky .",-1,0.003914554137736559,roberta-mlm-loss,easy
204,it's an 88-minute highlight reel that's 86 minutes too long .,-1,0.007017224561423063,roberta-mlm-loss,medium
205,the film favors the scientific over the spectacular ( visually speaking ) .,-1,0.0039062288124114275,roberta-mlm-loss,easy
206,such an incomprehensible mess that it feels less like bad cinema than like being stuck in a dark pit having a nightmare about bad cinema .,-1,0.001206539454869926,roberta-mlm-loss,easy
207,"with the exception of mccoist , the players don't have a clue on the park . the acting isn't much better .",-1,0.019512061029672623,roberta-mlm-loss,medium
208,the whole affair is as predictable as can be .,-1,0.0008340204949490726,roberta-mlm-loss,easy
