index,text,score,difficulty_score,difficulty_strategy,dificulty,fold,entropy
37,"Though it is by no means his best work, Laissez Passer is a distinguished and distinctive effort by a bona fide master, a fascinating film replete with rewards to be had by all willing to make the effort to reap them.",1,0.0060962047427892,roberta-mlm-loss,medium,0,0.6172048623515451
38,"Like most Bond outings in recent years, some of the stunts are so outlandish that they border on being cartoonlike. A heavy reliance on CGI technology is beginning to creep into the series.",-1,0.0289169941097497,roberta-mlm-loss,hard,0,0.6571647991565602
39,"Newton draws our attention like a magnet, and acts circles around her better known co star, Mark Wahlberg.",1,0.0318348631262779,roberta-mlm-loss,hard,0,0.6803769403396842
40,"The story loses its bite in a last minute happy ending that's even less plausible than the rest of the picture. Much of the way, though, this is a refreshingly novel ride.",1,0.0047640395350754,roberta-mlm-loss,medium,0,0.6813894031144019
41,Fuller would surely have called this gutsy and at times exhilarating movie a great yarn.,1,0.0022689406760036,roberta-mlm-loss,medium,0,0.6832299021569223
44,Gosling provides an amazing performance that dwarfs everything else in the film.,1,0.0010699497070163,roberta-mlm-loss,easy,0,0.5664114310206372
47,May be spoofing an easy target    those old '50's giant creature features    but ... it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today.,1,0.011211079545319,roberta-mlm-loss,medium,0,0.6906896594047564
49,"In its ragged, cheap and unassuming way, the movie works.",1,0.000219118053792,roberta-mlm-loss,easy,0,0.6276888436357522
51,"Sandra Nettelbeck beautifully orchestrates the transformation of the chilly, neurotic, and self absorbed Martha as her heart begins to open.",1,0.0357603654265403,roberta-mlm-loss,hard,0,0.517851987938202
52,"Behind the snow games and lovable Siberian huskies (plus one sheep dog), the picture hosts a parka wrapped dose of heart.",1,0.3328886330127716,roberta-mlm-loss,hard,0,0.6888756504626357
54,"Manages to be original, even though it rips off many of its ideas.",1,0.0012853774242103,roberta-mlm-loss,easy,0,0.6914577024254053
56,You'd think by now America would have had enough of plucky British eccentrics with hearts of gold. Yet the act is still charming here.,1,0.0036538217682391,roberta-mlm-loss,medium,0,0.5614346067602991
57,"Whether or not you're enlightened by any of Derrida's lectures on ''the other'' and ''the self,'' Derrida is an undeniably fascinating and playful fellow.",1,0.0006884910399094,roberta-mlm-loss,easy,0,0.684523108776989
58,"A pleasant enough movie, held together by skilled ensemble actors.",1,0.0005282942438498,roberta-mlm-loss,easy,0,0.6883453344267685
59,This is the best American movie about troubled teens since 1998's Whatever.,1,0.1909460127353668,roberta-mlm-loss,hard,0,0.6750398300146445
61,Just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing.,1,0.002810108475387,roberta-mlm-loss,medium,0,0.6828104459927897
62,"The animated subplot keenly depicts the inner struggles of our adolescent heroes   insecure, uncontrolled, and intense.",1,0.008758614771068,roberta-mlm-loss,medium,0,0.593681124097607
63,The invincible Werner Herzog is alive and well and living in LA,1,0.0061491569504141,roberta-mlm-loss,medium,0,0.6537514375591613
64,"Morton is a great actress portraying a complex character, but Morvern Callar grows less compelling the farther it meanders from its shocking start.",-1,0.1083214730024337,roberta-mlm-loss,hard,0,0.6862751790169372
66,Son of the Bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness.,1,0.0217156540602445,roberta-mlm-loss,hard,0,0.6800189813736106
68,"A taut, intelligent psychological drama.",1,0.0004709704953711,roberta-mlm-loss,easy,0,0.538766590871836
69,"A truly moving experience, and a perfect example of how art    when done right    can help heal, clarify, and comfort.",1,0.0715459212660789,roberta-mlm-loss,hard,0,0.5376311352430063
71,At heart the movie is a deftly wrought suspense yarn whose richer shadings work as coloring rather than substance.,1,0.0596514903008937,roberta-mlm-loss,hard,0,0.6389316755092983
76,"It's the best film of the year so far, the benchmark against which all other Best Picture contenders should be measured.",1,0.000106057334051,roberta-mlm-loss,easy,0,0.6926024850857966
77,"Painful to watch, but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances.",1,0.0008836274500936,roberta-mlm-loss,easy,0,0.389392221747356
78,"This is a startling film that gives you a fascinating, albeit depressing view of Iranian rural life close to the Iraqi border.",1,0.0018026834586635,roberta-mlm-loss,medium,0,0.5335859980969567
80,"While The Isle is both preposterous and thoroughly misogynistic, its vistas are incredibly beautiful to look at.",1,0.0015608977992087,roberta-mlm-loss,medium,0,0.5855592378809431
81,"Together, Tok and O orchestrate a buoyant, darkly funny dance of death. In the process, they demonstrate that there's still a lot of life in Hong Kong cinema.",1,0.0344377793371677,roberta-mlm-loss,hard,0,0.37017929642549263
83,"The movie is a blast of educational energy, as bouncy animation and catchy songs escort you through the entire 85 minutes.",1,0.0225797239691019,roberta-mlm-loss,hard,0,0.6883663077138599
86,The tenderness of the piece is still intact.,1,0.0002352031588088,roberta-mlm-loss,easy,0,0.502101629136567
87,"Katz uses archival footage, horrifying documents of lynchings, still photographs and charming old reel to reel recordings of Meeropol entertaining his children to create his song history, but most powerful of all is the song itself",1,0.0300251692533493,roberta-mlm-loss,hard,0,0.4715881751195784
92,Writer director Burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear.,1,0.1851075440645218,roberta-mlm-loss,hard,0,0.6749313365278111
95,"Chicago is sophisticated, brash, sardonic, completely joyful in its execution.",1,0.0041534206829965,roberta-mlm-loss,medium,0,0.6929684230281696
96,Steve Irwin's method is Ernest Hemmingway at accelerated speed and volume.,1,0.0166214946657419,roberta-mlm-loss,hard,0,0.6918561358271083
97,A refreshing Korean film about five female high school friends who face an uphill battle when they try to take their relationships into deeper waters.,1,0.0327592454850673,roberta-mlm-loss,hard,0,0.6466084504522838
98,"On the surface, it's a lovers on the run crime flick, but it has a lot in common with Piesiewicz's and Kieslowski's earlier work, films like The Double Life of Veronique.",1,0.1772824376821518,roberta-mlm-loss,hard,0,0.6576261337177998
101,A romantic comedy that operates by the rules of its own self contained universe.,1,0.0001562546967761,roberta-mlm-loss,easy,0,0.6914902058497809
103,The film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,1,0.2640201151371002,roberta-mlm-loss,hard,0,0.4677169892462911
104,"It might be tempting to regard Mr. Andrew and his collaborators as oddballs, but Mr. Earnhart's quizzical, charming movie allows us to see them, finally, as artists.",1,0.0083437422290444,roberta-mlm-loss,medium,0,0.6236305847122625
110,"In scope, ambition and accomplishment, Children of the Century ... takes Kurys' career to a whole new level.",1,0.0147981122136116,roberta-mlm-loss,hard,0,0.691618677636211
111,"This may not have the dramatic gut wrenching impact of other Holocaust films, but it's a compelling story, mainly because of the way it's told by the people who were there.",1,0.0008244370692409,roberta-mlm-loss,easy,0,0.5974160722504114
114,"Somewhere short of Tremors on the modern B scene: neither as funny nor as clever, though an agreeably unpretentious way to spend ninety minutes.",1,0.0084019731730222,roberta-mlm-loss,medium,0,0.6698538542407426
117,"An enthralling, playful film that constantly frustrates our desire to know the 'truth' about this man, while deconstructing the very format of the biography in a manner that Derrida would doubtless give his blessing to.",1,0.0034436720889061,roberta-mlm-loss,medium,0,0.6512370239956731
118,"''Extreme Ops'' exceeds expectations. Good fun, good action, good acting, good dialogue, good pace, good cinematography.",1,0.039191611111164,roberta-mlm-loss,hard,0,0.6906987733807426
119,You Should Pay Nine Bucks for This: Because you can hear about suffering Afghan refugees on the news and still be unaffected. Dramas like this make it human.,1,0.0226577222347259,roberta-mlm-loss,hard,0,0.6566086536288254
120,"A thunderous ride at first, quiet cadences of pure finesse are few and far between; their shortage dilutes the potency of otherwise respectable action. Still, this flick is fun, and host to some truly excellent sequences.",1,0.2199179828166961,roberta-mlm-loss,hard,0,0.5708312286790116
121,"It's obviously struck a responsive chord with many South Koreans, and should work its magic in other parts of the world.",1,0.4535738229751587,roberta-mlm-loss,hard,0,0.6168250558287363
123,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,1,0.0078029353171586,roberta-mlm-loss,medium,0,0.6668826704515172
124,"It is nature against progress. In Fessenden's horror trilogy, this theme has proved important to him and is especially so in the finale.",1,0.002212970284745,roberta-mlm-loss,medium,0,0.6893919911205031
125,"It's not exactly a gourmet meal but the fare is fair, even coming from the drive thru.",1,0.0015750066377222,roberta-mlm-loss,medium,0,0.6875049815853311
127,"Merely as a technical, logistical feat, Russian Ark marks a cinematic milestone.",1,0.0825701653957367,roberta-mlm-loss,hard,0,0.6929831637436004
128,"(Schweiger is) talented and terribly charismatic, qualities essential to both movie stars and social anarchists.",1,0.0128225367516279,roberta-mlm-loss,medium,0,0.6929894518696615
130,An original gem about an obsession with time.,1,0.0102408332750201,roberta-mlm-loss,medium,0,0.5422385361883094
132,Gloriously goofy (and gory) midnight movie stuff.,1,0.0013233555946499,roberta-mlm-loss,easy,0,0.6768031665496055
133,The film overcomes the regular minefield of coming of age cliches with potent doses of honesty and sensitivity.,1,0.0023075831122696,roberta-mlm-loss,medium,0,0.6555307874272526
135,"It's a minor comedy that tries to balance sweetness with coarseness, while it paints a sad picture of the singles scene.",1,0.1363525986671447,roberta-mlm-loss,hard,0,0.6913342107262952
136,It is intensely personal and yet    unlike Quills    deftly shows us the temper of the times.,1,0.4633888602256775,roberta-mlm-loss,hard,0,0.4513171206271839
137,"As lo fi as the special effects are, the folks who cobbled Nemesis together indulge the force of humanity over hardware in a way that George Lucas has long forgotten.",1,0.8761714696884155,roberta-mlm-loss,hard,0,0.6921584671917247
139,"It's a hoot and a half, and a great way for the American people to see what a candidate is like when he's not giving the same 15 cent stump speech.",1,0.0075531923212111,roberta-mlm-loss,medium,0,0.6928788158710057
140,"Far from perfect, but its heart is in the right place...innocent and well meaning.",1,0.0024311593733727,roberta-mlm-loss,medium,0,0.46315035382160147
141,"A sad, superior human comedy played out on the back roads of life.",1,0.385651022195816,roberta-mlm-loss,hard,0,0.6619173120154145
142,"Waydowntown is by no means a perfect film, but its boasts a huge charm factor and smacks of originality.",1,0.0075504062697291,roberta-mlm-loss,medium,0,0.605244783797946
143,"Tim Allen is great in his role but never hogs the scenes from his fellow cast, as there are plenty of laughs and good lines for everyone in this comedy.",1,0.0022243214771151,roberta-mlm-loss,medium,0,0.6399651666030675
144,"More a load of enjoyable, Conan esque claptrap than the punishing, special effects soul assaults the Mummy pictures represent.",1,0.033167190849781,roberta-mlm-loss,hard,0,0.6896916297723513
146,"Here's a British flick gleefully unconcerned with plausibility, yet just as determined to entertain you.",1,0.0011376226320862,roberta-mlm-loss,easy,0,0.688870854876164
147,"It's an old story, but a lively script, sharp acting and partially animated interludes make Just a Kiss seem minty fresh.",1,0.0019726995378732,roberta-mlm-loss,medium,0,0.6836513135301328
148,Must be seen to be believed.,1,0.0010899661574512,roberta-mlm-loss,easy,0,0.6931462045251429
150,"Everything that has to do with Yvan and Charlotte, and everything that has to do with Yvan's rambunctious, Jewish sister and her non Jew husband, feels funny and true.",1,0.0024705524556338,roberta-mlm-loss,medium,0,0.6604744548459165
152,Fans of Behan's work and of Irish movies in general will be rewarded by Borstal Boy.,1,0.0049078548327088,roberta-mlm-loss,medium,0,0.6831540019692592
154,"The film is faithful to what one presumes are the book's twin premises    that we become who we are on the backs of our parents, but we have no idea who they were at our age; and that time is a fleeting and precious commodity no matter how old you are.",1,0.001874366775155,roberta-mlm-loss,medium,0,0.6741541964065159
159,A well made thriller with a certain level of intelligence and non reactionary morality.,1,0.0028208806179463,roberta-mlm-loss,medium,0,0.663827559222407
162,Makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the Kurdish refugees of Iran's borderlands.,1,0.0071244072169065,roberta-mlm-loss,medium,0,0.6931046162990396
163,"For a good chunk of its running time, Trapped is an effective and claustrophobic thriller.",1,0.0001320455339737,roberta-mlm-loss,easy,0,0.5951448152874305
168,Ranks among Willams' best screen work.,1,0.0475849695503711,roberta-mlm-loss,hard,0,0.6257142101985333
169,Engagingly captures the maddening and magnetic ebb and flow of friendship.,1,0.0070965536870062,roberta-mlm-loss,medium,0,0.5463321179114303
170,An experience so engrossing it is like being buried in a new environment.,1,0.0015364366117864,roberta-mlm-loss,easy,0,0.6656569309104836
173,"A droll, well acted, character driven comedy with unexpected deposits of feeling.",1,0.8557403683662415,roberta-mlm-loss,hard,0,0.522608165361494
176,"Watching Haneke's film is, aptly enough, a challenge and a punishment. But watching Huppert, a great actress tearing into a landmark role, is riveting.",1,0.0262000244110822,roberta-mlm-loss,hard,0,0.6292321839876169
177,A cop story that understands the medium amazingly well.,1,0.0030709307175129,roberta-mlm-loss,medium,0,0.656274362535584
178,"Britney has been delivered to the big screen safe and sound, the way we like our 20 year old superstar girls to travel on the fame freeway.",1,0.4261252284049988,roberta-mlm-loss,hard,0,0.6913191738855622
183,"Tadpole is a sophisticated, funny and good natured treat, slight but a pleasure.",1,0.0087311891838908,roberta-mlm-loss,medium,0,0.31729116559811626
184,"This insightful, Oscar nominated documentary, in which children on both sides of the ever escalating conflict have their say away from watchful parental eyes, gives peace yet another chance.",1,0.0003373590589035,roberta-mlm-loss,easy,0,0.462532313448545
185,I admired this work a lot.,1,0.001031010528095,roberta-mlm-loss,easy,0,0.6906471210053013
187,...there are enough moments of heartbreaking honesty to keep one glued to the screen.,1,0.0009243222884833,roberta-mlm-loss,easy,0,0.6752195837218946
189,"A smart, sweet and playful romantic comedy.",1,0.0002454094064887,roberta-mlm-loss,easy,0,0.3793382336717167
190,Australian actor/director John Polson and award winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation.,1,0.0492063611745834,roberta-mlm-loss,hard,0,0.6510152627551207
191,"Without heavy handedness, Dong provides perspective with his intelligent grasp of human foibles and contradictions.",1,0.0085595669224858,roberta-mlm-loss,medium,0,0.48965867727659096
193,"As an entertainment, the movie keeps you diverted and best of all, it lightens your wallet without leaving a sting.",1,0.5007862448692322,roberta-mlm-loss,hard,0,0.6213575963356194
194,It is interesting and fun to see Goodall and her chimpanzees on the bigger than life screen.,1,0.1941153556108474,roberta-mlm-loss,hard,0,0.5803542214234931
195,"A somewhat crudely constructed but gripping, questing look at a person so racked with self loathing, he becomes an enemy to his own race.",1,0.1774572283029556,roberta-mlm-loss,hard,0,0.6923312610980876
196,"It extends the writings of Jean Genet and John Rechy, the films of Fassbinder, perhaps even the nocturnal works of Goya.",1,0.0592989958822727,roberta-mlm-loss,hard,0,0.6398820353419855
197,"Narc may not get an 'A' for originality, but it wears its B movie heritage like a badge of honor.",1,0.0080847134813666,roberta-mlm-loss,medium,0,0.658594270165612
199,"(Drumline) is entertaining for what it does, and admirable for what it doesn't do.",1,0.0027309488505125,roberta-mlm-loss,medium,0,0.6877382037743558
200,At its best early on as it plays the culture clashes between the brothers.,1,0.0108694238588213,roberta-mlm-loss,medium,0,0.6887211782925097
201,An unabashedly schmaltzy and thoroughly enjoyable true story.,1,0.0004100910737179,roberta-mlm-loss,easy,0,0.4609190738915753
202,A thoughtful look at a painful incident that made headlines in 1995.,1,0.0111242700368165,roberta-mlm-loss,medium,0,0.6474282132107594
205,"Purely propaganda, a work of unabashed hero worship, it is nonetheless    and likely inadvertently    a timely and invaluable implicit reminder of the role that U.S. foreign policy has played in the rise of Castro.",1,0.0357644371688365,roberta-mlm-loss,hard,0,0.6416610389910502
208,"Though this film can be clumsy, its ambitions are equally    and admirably    uncommercial.",1,0.0038184763398021,roberta-mlm-loss,medium,0,0.6930943193203927
210,Moore's performance impresses almost as much as her work with Haynes in 1995's Safe.,1,0.0101026445627212,roberta-mlm-loss,medium,0,0.5790514138212348
213,"Mr. Parker has brilliantly updated his source and grasped its essence, composing a sorrowful and hilarious tone poem about alienated labor, or an absurdist workplace sitcom.",1,0.0164324380457401,roberta-mlm-loss,hard,0,0.6262659653535869
214,The result is something quite fresh and delightful.,1,0.0015194800216704,roberta-mlm-loss,easy,0,0.6231837083054077
215,All but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure.,1,0.0004393485723994,roberta-mlm-loss,easy,0,0.6855264804406331
217,This is one of Polanski's best films.,1,0.0001143233239417,roberta-mlm-loss,easy,0,0.41916218659689675
218,"Day is not a great Bond movie, but it is a good Bond movie, which still makes it much better than your typical Bond knock offs.",1,0.1315576881170272,roberta-mlm-loss,hard,0,0.6685888478964679
221,Denis and co writer Michele Petin's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing. Lead provocatuers Testud and Parmentier give superlative performances,1,0.2104981690645218,roberta-mlm-loss,hard,0,0.5581006877000192
222,"An absorbing trip into the minds and motivations of people under stress as well as a keen, unsentimental look at variations on the theme of motherhood.",1,0.0012797282543033,roberta-mlm-loss,easy,0,0.5858358545151324
225,Remarkably accessible and affecting.,1,0.0807786956429481,roberta-mlm-loss,hard,0,0.5555257871080638
226,"Never mind whether you buy the stuff about Barris being a CIA hit man. The kooky yet shadowy vision Clooney sustains throughout is daring, inventive and impressive.",1,0.0020490270107984,roberta-mlm-loss,medium,0,0.48352095073739626
227,"A triumph of art direction over narrative, but what art direction!",1,0.0001778076402842,roberta-mlm-loss,easy,0,0.6654065334007971
228,Behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art.,1,0.0031073656864464,roberta-mlm-loss,medium,0,0.6750590619361848
230,"Moore's complex and important film is also, believe it or not, immensely entertaining, a David and Goliath story that's still very much playing itself out.",1,0.0009731508325785,roberta-mlm-loss,easy,0,0.5254262401050805
231,"The additional storyline is interesting and entertaining, but it doesn't have the same magical quality as the beginning of the story. I like the new footage and still love the old stuff.",1,0.0127876661717891,roberta-mlm-loss,medium,0,0.6437911578217703
232,"Though Mama takes a bit too long to find its rhythm and a third act plot development is somewhat melodramatic, its ribald humor and touching nostalgia are sure to please anyone in search of a Jules and Jim for the new millennium.",1,0.0043936902657151,roberta-mlm-loss,medium,0,0.6917895771636857
233,You might not buy the ideas. But you'll definitely want the T shirt.,1,0.128707617521286,roberta-mlm-loss,hard,0,0.6789538787440084
236,Presents an astute appraisal of Middle American musical torpor and the desperate struggle to escape it.,1,0.0030153575353324,roberta-mlm-loss,medium,0,0.6337712215925351
238,"A thoughtful, moving piece that faces difficult issues with honesty and beauty.",1,0.0049594258889555,roberta-mlm-loss,medium,0,0.38312960852627354
239,One of the greatest romantic comedies of the past decade.,1,0.0005109891644679,roberta-mlm-loss,easy,0,0.6181754692782376
242,This is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever.,1,0.0001568736188346,roberta-mlm-loss,easy,0,0.4492283359331531
243,"The director, Steven Shainberg, has succeeded by focusing intently on his characters, making them quirky individuals rather than figures of fun.",1,0.0079527217894792,roberta-mlm-loss,medium,0,0.6819979759489887
248,... understands that a generation defines its music as much as the music defines a generation.,1,0.0147015750408172,roberta-mlm-loss,hard,0,0.6889830922942783
250,"As a witness to several Greek American weddings    but, happily, a victim of none    I can testify to the comparative accuracy of Ms. Vardalos' memories and insights.",1,0.0195382144302129,roberta-mlm-loss,hard,0,0.6787184893119165
252,"By presenting an impossible romance in an impossible world, Pumpkin dares us to say why either is impossible    which forces us to confront what's possible and what we might do to make it so.",1,0.313162088394165,roberta-mlm-loss,hard,0,0.693061611436675
253,"An impressive debut for first time writer director Mark Romanek, especially considering his background is in music video.",1,0.0063832276500761,roberta-mlm-loss,medium,0,0.6407287047962607
256,''its successes are also tempered with elements which prove the direct antithesis of what it gets right.'',1,0.0061119562014937,roberta-mlm-loss,medium,0,0.6872159187703395
257,It's solid and affecting and exactly as thought provoking as it should be.,1,0.0059040337800979,roberta-mlm-loss,medium,0,0.4650251082839257
258,This is such a dazzlingly self assured directorial debut that it's hard to know what to praise first.,1,0.001447110902518,roberta-mlm-loss,easy,0,0.6876580208170509
263,"If you're like me, a sucker for a good old fashion romance and someone who shamelessly loves to eat, then Mostly Martha offers all the perfect ingredients to more than satisfy your appetite.",1,0.2242950201034546,roberta-mlm-loss,hard,0,0.6838120020278969
264,"The film has just enough of everything    re enactments, archival footage, talking head interviews    and the music is simply sublime.",1,0.0672950223088264,roberta-mlm-loss,hard,0,0.6924880777955091
265,"There are a few stabs at absurdist comedy ... but mostly the humor is of the sweet, gentle and occasionally cloying kind that has become an Iranian specialty.",1,0.0035137399099767,roberta-mlm-loss,medium,0,0.6161067669721882
266,A wonderful character based comedy.,1,0.0002542698348406,roberta-mlm-loss,easy,0,0.6355032895669894
268,An endearingly offbeat romantic comedy with a great meet cute gimmick.,1,0.1533055305480957,roberta-mlm-loss,hard,0,0.6460883689190875
270,"It uses an old time formula, it's not terribly original and it's rather messy    but you just have to love the big, dumb, happy movie My Big Fat Greek Wedding.",1,0.0021650653798133,roberta-mlm-loss,medium,0,0.6899746210398048
272,"Who knows what exactly Godard is on about in this film, but his words and images don't have to add up to mesmerize you.",1,0.0034486760850995,roberta-mlm-loss,medium,0,0.683524236918501
273,"The tone is balanced, reflective and reasonable.",1,0.0004888135008513,roberta-mlm-loss,easy,0,0.6637192800268396
275,"It could change America, not only because it is full of necessary discussion points, but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment.",1,0.0099539253860712,roberta-mlm-loss,medium,0,0.6918348993557458
276,What's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world.,1,0.0021373066119849,roberta-mlm-loss,medium,0,0.6078002116523364
279,"As a director, Mr. Ratliff wisely rejects the temptation to make fun of his subjects.",1,0.0014808293199166,roberta-mlm-loss,easy,0,0.5655851253334122
280,"For anyone who remembers the '60s or is interested in one man's response to stroke, Ram Dass: Fierce Grace is worth seeking out.",1,0.0172067563980817,roberta-mlm-loss,hard,0,0.6930754477548591
281,"Intriguing and beautiful film, but those of you who read the book are likely to be disappointed.",1,0.0017405903199687,roberta-mlm-loss,medium,0,0.4210820753933653
282,"The New Guy does have a heart. Now, if it only had a brain.",1,0.0020100800320506,roberta-mlm-loss,medium,0,0.6924161475516025
287,It's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental.,1,8.688255911692977e-05,roberta-mlm-loss,easy,0,0.5805453948825825
289,"Even with all those rough edges safely sanded down, the American Insomnia is still pretty darned good.",1,0.0018664225935935,roberta-mlm-loss,medium,0,0.6295859995557584
291,The tug of war that ensues is as much a snapshot of modern China in microcosm as it is a crash course in movie mythology.,1,0.0097031537443399,roberta-mlm-loss,medium,0,0.6931470879214876
292,"Nearly surreal, dabbling in French, this is no simple movie, and you'll be taking a risk if you choose to see it. I enjoyed the ride (bumps and all), creamy depth, and ultimate theme.",1,0.2990239560604095,roberta-mlm-loss,hard,0,0.5569792936678674
293,"You could say that it's slow at times, you could say that a few of the characters act in ways that real people wouldn't, but one thing you couldn't say is that Alias Betty is predictable.",1,0.2457154095172882,roberta-mlm-loss,hard,0,0.6931416255742298
296,"An amusing, breezily apolitical documentary about life on the campaign trail.",1,0.0002782841911539,roberta-mlm-loss,easy,0,0.5787008333274873
297,"High on melodrama. But it's emotionally engrossing, too, thanks to strong, credible performances from the whole cast.",1,0.0006534177809953,roberta-mlm-loss,easy,0,0.6927184547679011
300,"Spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects. He just wants them to be part of the action, the wallpaper of his chosen reality. Here, thankfully, they are.",1,0.1464260220527649,roberta-mlm-loss,hard,0,0.681191708147314
301,Post 9/11 the philosophical message of ''Personal Freedom First'' might not be as palatable as intended.,-1,0.002732356544584,roberta-mlm-loss,medium,0,0.6852307134694675
302,"Hu and Liu offer natural, matter of fact performances that glint with sorrow, longing and love.",1,0.0014303590869531,roberta-mlm-loss,easy,0,0.5819532436606367
303,This bold and lyrical first feature from Raja Amari expands the pat notion that middle aged women just wanna have fun into a rousing treatise of sensual empowerment.,1,0.0848926082253456,roberta-mlm-loss,hard,0,0.6333289652253931
308,"Clever, brutal and strangely soulful movie.",1,0.0004462883807718,roberta-mlm-loss,easy,0,0.6887564387939025
310,An intelligent fiction about learning through cultural clash.,1,0.0165431629866361,roberta-mlm-loss,hard,0,0.6924902823705328
312,A remarkable 179 minute meditation on the nature of revolution.,1,0.0025411797687411,roberta-mlm-loss,medium,0,0.6859706724729132
313,"Those who would follow Haneke on his creepy explorations ... are rewarded by brutal, committed performances from Huppert and Magimel.",1,0.0909662693738937,roberta-mlm-loss,hard,0,0.5898479651197432
314,An involving true story of a Chinese actor who takes up drugs and winds up in an institution  acted mostly by the actual people involved.,1,0.7724167108535767,roberta-mlm-loss,hard,0,0.6926214490233924
315,Hands down the year's most thought provoking film. But it pays a price for its intricate intellectual gamesmanship.,1,0.0055758948437869,roberta-mlm-loss,medium,0,0.6859459524185378
