index,text,score,difficulty_score,difficulty_strategy,difficulty,fold
161,"Remains a solid, if somewhat heavy handed, account of the near disaster...done up by Howard with a steady, if not very imaginative, hand.",1,0.0008080604020506,roberta-mlm-loss,easy,0
165,Nair does capture the complexity of a big family and its trials and tribulations...,1,0.0028245265129953,roberta-mlm-loss,medium,0
167,Rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie.,1,0.0105144651606678,roberta-mlm-loss,medium,0
169,Engagingly captures the maddening and magnetic ebb and flow of friendship.,1,0.0070965536870062,roberta-mlm-loss,medium,0
170,An experience so engrossing it is like being buried in a new environment.,1,0.0015364366117864,roberta-mlm-loss,easy,0
179,Those outside show business will enjoy a close look at people they don't really want to know.,1,0.0018543265759944,roberta-mlm-loss,medium,0
182,A fascinating and fun film.,1,0.0002086632885038,roberta-mlm-loss,easy,0
183,"Tadpole is a sophisticated, funny and good natured treat, slight but a pleasure.",1,0.0087311891838908,roberta-mlm-loss,medium,0
184,"This insightful, Oscar nominated documentary, in which children on both sides of the ever escalating conflict have their say away from watchful parental eyes, gives peace yet another chance.",1,0.0003373590589035,roberta-mlm-loss,easy,0
189,"A smart, sweet and playful romantic comedy.",1,0.0002454094064887,roberta-mlm-loss,easy,0
197,"Narc may not get an 'A' for originality, but it wears its B movie heritage like a badge of honor.",1,0.0080847134813666,roberta-mlm-loss,medium,0
202,A thoughtful look at a painful incident that made headlines in 1995.,1,0.0111242700368165,roberta-mlm-loss,medium,0
210,Moore's performance impresses almost as much as her work with Haynes in 1995's Safe.,1,0.0101026445627212,roberta-mlm-loss,medium,0
217,This is one of Polanski's best films.,1,0.0001143233239417,roberta-mlm-loss,easy,0
218,"Day is not a great Bond movie, but it is a good Bond movie, which still makes it much better than your typical Bond knock offs.",1,0.1315576881170272,roberta-mlm-loss,hard,0
225,Remarkably accessible and affecting.,1,0.0807786956429481,roberta-mlm-loss,hard,0
231,"The additional storyline is interesting and entertaining, but it doesn't have the same magical quality as the beginning of the story. I like the new footage and still love the old stuff.",1,0.0127876661717891,roberta-mlm-loss,medium,0
233,You might not buy the ideas. But you'll definitely want the T shirt.,1,0.128707617521286,roberta-mlm-loss,hard,0
242,This is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever.,1,0.0001568736188346,roberta-mlm-loss,easy,0
248,... understands that a generation defines its music as much as the music defines a generation.,1,0.0147015750408172,roberta-mlm-loss,hard,0
259,"Parker holds true to Wilde's own vision of a pure comedy with absolutely no meaning, and no desire to be anything but a polished, sophisticated entertainment that is in love with its own cleverness.",1,0.0005692680715583,roberta-mlm-loss,easy,0
265,"There are a few stabs at absurdist comedy ... but mostly the humor is of the sweet, gentle and occasionally cloying kind that has become an Iranian specialty.",1,0.0035137399099767,roberta-mlm-loss,medium,0
266,A wonderful character based comedy.,1,0.0002542698348406,roberta-mlm-loss,easy,0
269,"The unique tug of war with viewer expectations is undeniable, if not a pleasure in its own right.",1,0.0019068544497713,roberta-mlm-loss,medium,0
276,What's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world.,1,0.0021373066119849,roberta-mlm-loss,medium,0
279,"As a director, Mr. Ratliff wisely rejects the temptation to make fun of his subjects.",1,0.0014808293199166,roberta-mlm-loss,easy,0
286,This clever caper movie has twists worthy of David Mamet and is enormous fun for thinking audiences.,1,0.194057285785675,roberta-mlm-loss,hard,0
287,It's one of the saddest films I have ever seen that still manages to be uplifting but not overly sentimental.,1,8.688255911692977e-05,roberta-mlm-loss,easy,0
290,"I don't know precisely what to make of Steven Soderbergh's Full Frontal, though that didn't stop me from enjoying much of it.",1,0.0004729718202725,roberta-mlm-loss,easy,0
292,"Nearly surreal, dabbling in French, this is no simple movie, and you'll be taking a risk if you choose to see it. I enjoyed the ride (bumps and all), creamy depth, and ultimate theme.",1,0.2990239560604095,roberta-mlm-loss,hard,0
293,"You could say that it's slow at times, you could say that a few of the characters act in ways that real people wouldn't, but one thing you couldn't say is that Alias Betty is predictable.",1,0.2457154095172882,roberta-mlm-loss,hard,0
298,"Finally, a genre movie that delivers    in a couple of genres, no less.",1,0.0008777291513979,roberta-mlm-loss,easy,0
308,"Clever, brutal and strangely soulful movie.",1,0.0004462883807718,roberta-mlm-loss,easy,0
311,Will grab your children by the imagination and amaze them and amuse them.,1,0.0017165674362331,roberta-mlm-loss,medium,0
313,"Those who would follow Haneke on his creepy explorations ... are rewarded by brutal, committed performances from Huppert and Magimel.",1,0.0909662693738937,roberta-mlm-loss,hard,0
323,"The Pianist is a fine valedictory work for Polanski, made richer by his own experiences, making his other movies somehow richer in the bargain.",1,0.000711677072104,roberta-mlm-loss,easy,0
332,A model of what films like this should be like.,1,0.0005820522783324,roberta-mlm-loss,easy,0
338,Nicely serves as an examination of a society in transition.,1,0.0064489771611988,roberta-mlm-loss,medium,0
339,"A tender and touching drama, based on the true story of a troubled African American's quest to come to terms with his origins, reveals the yearning we all have in our hearts for acceptance within the family circle.",1,0.0058122077025473,roberta-mlm-loss,medium,0
341,Absorbing character study by André Turpin.,1,0.0041251564398407,roberta-mlm-loss,medium,0
343,"Renner's performance as Dahmer is unforgettable, deeply absorbing.",1,0.000959608121775,roberta-mlm-loss,easy,0
345,"If you love reading and/or poetry, then by all means check it out. You'll probably love it.",1,0.000322939507896,roberta-mlm-loss,easy,0
346,"Though of particular interest to students and enthusiast of international dance and world music, the film is designed to make viewers of all ages, cultural backgrounds and rhythmic ability want to get up and dance.",1,0.2612881958484649,roberta-mlm-loss,hard,0
347,Energetic and boldly provocative.,1,0.0014127896865829,roberta-mlm-loss,easy,0
348,Star Wars is back in a major way.,1,0.0005060175899416,roberta-mlm-loss,easy,0
349,It's a movie    and an album    you won't want to miss.,1,0.0004135259950999,roberta-mlm-loss,easy,0
359,"Hey, who else needs a shower?",-1,2.530156234570313e-05,roberta-mlm-loss,easy,0
371,"A deceivingly simple film, one that grows in power in retrospect.",1,0.0006475950358435,roberta-mlm-loss,easy,0
379,A film of precious increments artfully camouflaged as everyday activities.,1,0.8994856476783752,roberta-mlm-loss,hard,0
381,"The best movie of its kind since 'Brazil.' Lucas, take notes. This is how you use special effects.",1,0.0020591085776686,roberta-mlm-loss,medium,0
393,"Dark and disturbing, but also surprisingly funny.",1,0.0007077795453369,roberta-mlm-loss,easy,0
394,The movie has an avalanche of eye popping visual effects.,1,0.0003185671230312,roberta-mlm-loss,easy,0
395,"Starts off with a bang, but then fizzles like a wet stick of dynamite at the very end. It's still worth a look.",1,0.0065501411445438,roberta-mlm-loss,medium,0
396,"Most impressive, though, is the film's open ended finale that refuses to entirely close its characters' emotional wounds.",1,0.0009641038486734,roberta-mlm-loss,easy,0
398,"Grenier is terrific, bringing an unforced, rapid fire delivery to Toback's Heidegger  and Nietzsche referencing dialogue.",1,0.6936177611351013,roberta-mlm-loss,hard,0
403,"Long after you leave Justine, you'll be wondering what will happen to her and wishing her the best    whatever that might mean.",1,0.0009463368915021,roberta-mlm-loss,easy,0
408,"The level of maturity displayed by this 33 year old first time feature director is astonishing, considering her inexperience and her subject matter.",1,0.0008046124130487,roberta-mlm-loss,easy,0
414,There are moments it can be heart rending in an honest and unaffected (and gentle) way.,1,0.1029129028320312,roberta-mlm-loss,hard,0
415,Stay clear of reminding yourself that it's a ''true story'' and you're likely to have one helluva time at the movies.,1,0.0006665284745395,roberta-mlm-loss,easy,0
426,"Only an epic documentary could get it all down, and Spike Lee's Jim Brown: All American at long last gives its subject a movie worthy of his talents.",1,0.0016477704048156,roberta-mlm-loss,medium,0
427,...as the story congeals you feel the pieces of the Star Wars saga falling into place in a way that makes your spine tingle with revelation and excitement.,1,0.0126627497375011,roberta-mlm-loss,medium,0
432,"Jason X has cheesy effects and a hoary plot, but its macabre, self deprecating sense of humor makes up for a lot.",1,0.0017060285899788,roberta-mlm-loss,medium,0
436,"it sounds sick and twisted, but the miracle of Shainberg's film is that it truly is romance",1,0.392516940832138,roberta-mlm-loss,hard,0
444,Fisher has bared his soul and confronted his own shortcomings here in a way...that feels very human and very true to life.,1,0.0006275882478803,roberta-mlm-loss,easy,0
454,"Sound the trumpets: For the first time since Desperately Seeking Susan, Madonna doesn't suck as an actress.",1,0.0026675164699554,roberta-mlm-loss,medium,0
456,(''Take Care of My Cat'') is an honestly nice little film that takes us on an examination of young adult life in urban South Korea through the hearts and minds of the five principals.,1,0.0027316382620483,roberta-mlm-loss,medium,0
457,"As the story moves inexorably through its seven day timeframe, the picture becomes increasingly mesmerizing.",1,0.0014766191598027,roberta-mlm-loss,easy,0
458,Maguire is a surprisingly effective Peter/Spider Man.,1,0.0004099890356883,roberta-mlm-loss,easy,0
460,The film runs on equal parts of innocence and wisdom    wisdom that comes with experience. It has fun being grown up.,1,0.0019512354629114,roberta-mlm-loss,medium,0
470,There's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances.,1,0.0022794231772422,roberta-mlm-loss,medium,0
471,Few films this year have been as resolute in their emotional nakedness.,1,0.0005284772487357,roberta-mlm-loss,easy,0
474,This is a very fine movie    go see it.,1,0.0021385245490819,roberta-mlm-loss,medium,0
475,"As shaky as the plot is, Kaufman's script is still memorable for some great one liners.",1,0.0017396595794707,roberta-mlm-loss,medium,0
485,"You won't believe much of it, but you will laugh at the audacity, at the who's who casting and the sheer insanity of it all.",1,0.3454219698905945,roberta-mlm-loss,hard,0
491,The saturation bombing of Reggio's images and Glass' evocative music ... ultimately leaves viewers with the task of divining meaning.,1,0.0162326488643884,roberta-mlm-loss,hard,0
493,"A depressing confirmation of everything those of us who don't object to the description ''unelected'' have suspected all along: George W. Bush is an incurious, uncharismatic, overgrown frat boy with a mean streak a mile wide.",-1,0.0059394924901425,roberta-mlm-loss,medium,0
506,"A romantic comedy, yes, but one with characters who think and talk about their goals, and are working on hard decisions.",1,0.0002239755121991,roberta-mlm-loss,easy,0
507,Vividly conveys both the pitfalls and the pleasures of over the top love.,1,0.00093629444018,roberta-mlm-loss,easy,0
510,"For the first two thirds of this sparklingly inventive and artful, always fast and furious tale, kids will go happily along for the ride.",1,0.0206340383738279,roberta-mlm-loss,hard,0
512,The smartest bonehead comedy of the summer.,1,0.0012421864084899,roberta-mlm-loss,easy,0
516,Only two words will tell you what you know when deciding to see it: Anthony. Hopkins.,1,0.0298214461654424,roberta-mlm-loss,hard,0
519,Hayek is stunning as Frida and...a star making project.,1,0.0623128376901149,roberta-mlm-loss,hard,0
521,"Hilarious, acidic Brit comedy.",1,0.0101171098649501,roberta-mlm-loss,medium,0
532,An uneven but intriguing drama that is part homage and part remake of the Italian masterpiece.,1,0.0003479989245533,roberta-mlm-loss,easy,0
534,"Having never been a huge fan of Dickens' 800 page novel, it surprised me how much pleasure I had watching McGrath's version.",1,0.0002876076323445,roberta-mlm-loss,easy,0
536,"For all its failed connections, Divine Secrets of the Ya Ya Sisterhood is nurturing, in a gauzy, dithering way.",1,0.1820359826087951,roberta-mlm-loss,hard,0
543,"Viewed on its own terms, Treasure Planet is better than average family entertainment, but true fans of the Stevenson's novel will likely prefer Disney's more faithful 1950 live action swashbuckling classic.",1,0.2067586630582809,roberta-mlm-loss,hard,0
545,Resourceful and ingenious entertainment.,1,0.0037942742928862,roberta-mlm-loss,medium,0
551,"These are lives worth watching, paths worth following.",1,0.0008662845939397,roberta-mlm-loss,easy,0
555,"A graceful, contemplative film that gradually and artfully draws us into a world where the personal and the political get fatally intertwined.",1,0.0013081965735182,roberta-mlm-loss,easy,0
567,"Sometimes, nothing satisfies like old fashioned swashbuckling. And in this regard, On Guard delivers.",1,0.0028983678203076,roberta-mlm-loss,medium,0
568,"... ambition is in short supply in the cinema, and Egoyan tackles his themes and explores his characters' crises with seriousness and compassion.",1,0.1529519855976104,roberta-mlm-loss,hard,0
569,"An impossible romance, but we root for the patronized Iranian lad.",1,0.0064203692600131,roberta-mlm-loss,medium,0
570,"Like Dickens with his passages, McGrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel.",1,0.0469563715159893,roberta-mlm-loss,hard,0
573,A carefully structured scream of consciousness that is tortured and unsettling  but unquestionably alive.,1,0.6134059429168701,roberta-mlm-loss,hard,0
575,"Cute, funny, heartwarming digitally animated feature film with plenty of slapstick humor for the kids, lots of in jokes for the adults and heart enough for everyone.",1,0.1184313148260116,roberta-mlm-loss,hard,0
587,Director Rob Marshall went out gunning to make a great one.,1,0.0008969034533947,roberta-mlm-loss,easy,0
591,"In the end, Punch Drunk Love is one of those films that I wanted to like much more than I actually did. Sometimes, that's enough.",1,0.0001661605201661,roberta-mlm-loss,easy,0
595,"As blunt as it is in depicting child abuse, El Bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance.",1,0.0036208652891218,roberta-mlm-loss,medium,0
598,"It's the cinematic equivalent of a good page turner, and even if it's nonsense, its claws dig surprisingly deep.",1,0.0015529885422438,roberta-mlm-loss,medium,0
600,What ''Empire'' lacks in depth it makes up for with its heart.,1,0.0006073399563319,roberta-mlm-loss,easy,0
604,"(A) Hollywood sheen bedevils the film from the very beginning...(but) Lohman's moist, deeply emotional eyes shine through this bogus veneer...",1,0.0379892624914646,roberta-mlm-loss,hard,0
605,Do we really need a 77 minute film to tell us exactly why a romantic relationship between a 15 year old boy and a 40 year old woman doesn't work?,-1,0.000417209113948,roberta-mlm-loss,easy,0
608,Don't expect any surprises in this checklist of teamwork cliches...,-1,0.0116980168968439,roberta-mlm-loss,medium,0
611,"This warm and gentle romantic comedy has enough interesting characters to fill several movies, and its ample charms should win over the most hard hearted cynics.",1,0.0086175808683037,roberta-mlm-loss,medium,0
616,"Not so much a movie as a picture book for the big screen. This isn't my favorite in the series, still I enjoyed it enough to recommend.",1,0.0013688009930774,roberta-mlm-loss,easy,0
617,It's one of the most honest films ever made about Hollywood.,1,0.0001404065696988,roberta-mlm-loss,easy,0
620,"Light, silly, photographed with colour and depth, and rather a good time.",1,0.0127860587090253,roberta-mlm-loss,medium,0
629,"The path Ice Age follows most closely, though, is the one established by Warner Bros. giant Chuck Jones, who died a matter of weeks before the movie's release.",1,0.0093764318153262,roberta-mlm-loss,medium,0
630,"Anchored by a terrific performance by Abbass, Satin Rouge shows that the idea of women's self actualization knows few continental divides.",1,0.010136030614376,roberta-mlm-loss,medium,0
631,"Awkward but sincere and, ultimately, it wins you over.",1,0.0020952576305717,roberta-mlm-loss,medium,0
641,"For its seriousness, high literary aspirations and stunning acting, the film can only be applauded.",1,0.0033046437893062,roberta-mlm-loss,medium,0
642,"Look, this is a terrific flick replete with dazzling camera work, dancing and music.",1,0.0018483432941138,roberta-mlm-loss,medium,0
643,It is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs.,1,0.0078865829855203,roberta-mlm-loss,medium,0
647,"A compelling, moving film that respects its audience and its source material.",1,0.0001942083908943,roberta-mlm-loss,easy,0
655,A modest pleasure that accomplishes its goals with ease and confidence.,1,0.0136711532250046,roberta-mlm-loss,medium,0
657,What Jackson has accomplished here is amazing on a technical level.,1,0.0010078782215714,roberta-mlm-loss,easy,0
660,"A deliciously mordant, bitter black comedy.",1,0.0002070407499559,roberta-mlm-loss,easy,0
661,"Although Life or Something Like It is very much in the mold of feel good movies, the cast and director Stephen Herek's polished direction pour delightfully piquant wine from aged bottles.",1,0.0845430269837379,roberta-mlm-loss,hard,0
673,"Reinforces the often forgotten fact of the world's remarkably varying human population and mindset, and its capacity to heal using creative, natural and ancient antidotes.",1,0.0046666925773024,roberta-mlm-loss,medium,0
674,"You can feel the heat that ignites this gripping tale, and the humor and humanity that root it in feeling.",1,0.5161522626876831,roberta-mlm-loss,hard,0
676,A movie for 11 year old boys with sports dreams of their own and the preteen girls who worship Lil' Bow Wow.,1,0.0015256154583767,roberta-mlm-loss,easy,0
677,A refreshingly authentic coming of age tale.,1,0.0002926339220721,roberta-mlm-loss,easy,0
683,"The movie has lots of dancing and fabulous music. There are slow and repetitive parts, but it has just enough spice to keep it interesting.",1,0.0265388134866952,roberta-mlm-loss,hard,0
684,An incredibly clever and superbly paced caper filled with scams within scams within scams.,1,0.0004712445661425,roberta-mlm-loss,easy,0
685,"There's not much more to this adaptation of the Nick Hornby novel than charm    effortless, pleasurable, featherweight charm.",1,0.0106672421097755,roberta-mlm-loss,medium,0
686,"As a belated nod to some neglected all stars, Standing in the Shadows of Motown is cultural history of the best kind: informative, revealing and richly entertaining.",1,0.2126365303993225,roberta-mlm-loss,hard,0
690,"An intelligent, moving and invigorating film.",1,0.0001258433039765,roberta-mlm-loss,easy,0
691,... one of the most ingenious and entertaining thrillers I've seen in quite a long time.,1,0.000931916933041,roberta-mlm-loss,easy,0
693,A vivid cinematic portrait.,1,0.000232754231547,roberta-mlm-loss,easy,0
697,A frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women.,1,0.0173834711313247,roberta-mlm-loss,hard,0
700,Happily for Mr. Chin    though unhappily for his subjects    the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match.,1,0.1997199207544326,roberta-mlm-loss,hard,0
701,Thurman and Lewis are hilarious throughout.,1,0.0020902429241687,roberta-mlm-loss,medium,0
705,"The comic performances are all spot on, especially Lee Ross's turn as Ken.",1,0.0012287062127143,roberta-mlm-loss,easy,0
713,"Barney has created a tour de force that is weird, wacky and wonderful.",1,0.0009098784066736,roberta-mlm-loss,easy,0
714,"The ending does leave you unfulfilled, but these are performances to enjoy in a memorable ensemble piece.",1,0.0012496655108407,roberta-mlm-loss,easy,0
725,"Nervy and sensitive, it taps into genuine artistic befuddlement, and at the same time presents a scathing indictment of what drives Hollywood.",1,0.0003177338221576,roberta-mlm-loss,easy,0
728,"Sharp, lively, funny and ultimately sobering film.",1,0.0003213340241927,roberta-mlm-loss,easy,0
741,"The film's real appeal won't be to Clooney fans or adventure buffs, but to moviegoers who enjoy thinking about compelling questions with no easy answers.",1,0.0012090496020391,roberta-mlm-loss,easy,0
757,It has a subtle way of getting under your skin and sticking with you long after it's over.,1,0.0006302257534116,roberta-mlm-loss,easy,0
763,Boisterous and daft documentary.,1,0.0044133956544101,roberta-mlm-loss,medium,0
766,Full Frontal is the antidote for Soderbergh fans who think he's gone too commercial since his two Oscar nominated films in 2000,1,0.0009401594870723,roberta-mlm-loss,easy,0
767,"It turns out to be a cut above the norm, thanks to some clever writing and sprightly acting.",1,0.0004870390694122,roberta-mlm-loss,easy,0
773,Lee Jeong Hyang tells it so lovingly and films it so beautifully that I couldn't help being captivated by it.,1,0.0005905782454647,roberta-mlm-loss,easy,0
774,"You have to pay attention to follow all the stories, but they're each interesting. The movie is well shot and very tragic, and one to ponder after the credits roll.",1,0.0083818370476365,roberta-mlm-loss,medium,0
775,Enjoy it for what it is; you can hate yourself later.,1,0.0002713423455134,roberta-mlm-loss,easy,0
783,"Earns its laughs from stock redneck 'types' and from the many, many moments when we recognize even without the Elizabethan prose, the play behind the thing.",1,0.0599495396018028,roberta-mlm-loss,hard,0
784,"A real story about real people living their lives concerned about the future of an elderly, mentally handicapped family member.",1,0.0003149465774185,roberta-mlm-loss,easy,0
789,Often moving and explores the discomfort inherent in the contacts between the American 'hosts' and their 'guests.',1,0.1142459958791732,roberta-mlm-loss,hard,0
800,"What could have become just another cautionary fable is allowed to play out as a clever, charming tale – as pleasantly in its own way as its self dramatizing characters.",1,0.176360547542572,roberta-mlm-loss,hard,0
818,"Its direction, its script, and Weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes, if that's what you're in the mood for.",1,0.0017315370496362,roberta-mlm-loss,medium,0
820,"This is the kind of movie that used to be right at home at the Saturday matinee, and it still is.",1,0.0002766984689515,roberta-mlm-loss,easy,0
823,"Baran isn't the most transporting or gripping film from Iran    or, indeed, by its director    but it's a worthy companion to the many fine, focused films emerging from that most surprising of nations.",1,0.2663955986499786,roberta-mlm-loss,hard,0
828,Noyce's film is contemplative and mournfully reflective.,1,0.0006240586517378,roberta-mlm-loss,easy,0
831,"Rain is a small treasure, enveloping the viewer in a literal and spiritual torpor that is anything but cathartic.",1,0.0407940447330474,roberta-mlm-loss,hard,0
841,"Engrossing and affecting, if ultimately not quite satisfying.",1,0.0018645521486178,roberta-mlm-loss,medium,0
846,"The movie's eventual success should be credited to Dennis Quaid, in fighting trim shape as an athlete as well as an actor",1,0.2475486248731613,roberta-mlm-loss,hard,0
854,A wildly funny prison caper.,1,0.0007776809507049,roberta-mlm-loss,easy,0
855,"Huppert gives Erika a persona that is so intriguing that you find yourself staring hypnotically at her, trying to understand her and wondering if she'll crack.",1,0.0009000297868624,roberta-mlm-loss,easy,0
865,A film that takes you inside the rhythms of its subject: You experience it as you watch.,1,0.0128147108480334,roberta-mlm-loss,medium,0
868,The film starts out as competent but unremarkable ... and gradually grows into something of considerable power.,1,0.0042123682796955,roberta-mlm-loss,medium,0
873,"A stunning piece of visual poetry that will, hopefully, be remembered as one of the most important stories to be told in Australia's film history.",1,0.0040032067336142,roberta-mlm-loss,medium,0
876,Invincible is a wonderful movie.,1,0.0001789341040421,roberta-mlm-loss,easy,0
884,"...does such a fine job of engulfing you in its world and allying you with its characters' choices, good and ill, that its shortcomings are remembered only as an afterthought.",1,0.0011254843557253,roberta-mlm-loss,easy,0
893,A worthwhile way to spend two hours.,1,0.0001785091444617,roberta-mlm-loss,easy,0
894,Francophiles will snicker knowingly and you'll want to slap them.,-1,0.0720770359039306,roberta-mlm-loss,hard,0
898,Makes an aborbing if arguable case for the man's greatness.,1,0.0620620772242546,roberta-mlm-loss,hard,0
899,"An endlessly fascinating, landmark movie that is as bold as anything the cinema has seen in years.",1,0.0016831700922921,roberta-mlm-loss,medium,0
900,"...a haunting vision, with images that seem more like disturbing hallucinations.",1,0.0018824634607881,roberta-mlm-loss,medium,0
903,"Mixes likeable personalities, inventive photography and cutting, and wall to wall toe tapping music to paint a picture of a subculture that is at once exhilarating, silly, perverse, hopeful and always fun.",1,0.1190635338425636,roberta-mlm-loss,hard,0
920,"Reign of Fire may be little more than another platter of reheated Aliens, but it's still pretty tasty.",1,0.5227552056312561,roberta-mlm-loss,hard,0
924,"Thrilling, provocative and darkly funny, this timely sci fi mystery works on so many different levels that it not only invites, it demands repeated viewings.",1,0.0013698802795261,roberta-mlm-loss,easy,0
926,An epic of grandeur and scale that's been decades gone from the popcorn pushing sound stages of Hollywood.,1,0.2155269682407379,roberta-mlm-loss,hard,0
930,"An enjoyable film for the family, amusing and cute for both adults and kids.",1,0.0004620353283826,roberta-mlm-loss,easy,0
932,The second chapter of the Harry Potter series is even more magical than the first and simply the best family film of the year.,1,0.0008642534958198,roberta-mlm-loss,easy,0
935,An excellent romp that boasts both a heart and a mind.,1,0.0025196310598403,roberta-mlm-loss,medium,0
939,"This isn't a narrative film    I don't know if it's possible to make a narrative film about September 11th, though I'm sure some will try    but it's as close as anyone has dared to come.",1,0.000212753919186,roberta-mlm-loss,easy,0
940,"My oh my, is this an invigorating, electric movie.",1,0.0003540861944202,roberta-mlm-loss,easy,0
943,"Biggie and Tupac is so single mindedly daring, it puts far more polished documentaries to shame.",1,0.0013809762895107,roberta-mlm-loss,easy,0
953,"Unlike the nauseating fictions peddled by such 'Have yourself a happy little Holocaust' movies as Life Is Beautiful and Jakob the Liar, The Grey Zone is honest enough to deny the possibility of hope in Auschwitz.",1,0.1064174771308898,roberta-mlm-loss,hard,0
955,Even those who would like to dismiss the film outright should find much to mull and debate.,1,0.0045043458230793,roberta-mlm-loss,medium,0
956,"This is cool, slick stuff, ready to quench the thirst of an audience that misses the summer blockbusters.",1,0.0002743270888458,roberta-mlm-loss,easy,0
960,"The movie isn't always easy to look at. But if it is indeed a duty of art to reflect life, than Leigh has created a masterful piece of artistry right here.",1,0.0177071578800678,roberta-mlm-loss,hard,0
972,"Full of profound, real life moments that anyone can relate to, it deserves a wide audience.",1,0.0004239537229295,roberta-mlm-loss,easy,0
