index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy
56,"a broad , melodramatic estrogen opera that's pretty toxic in its own right .",0,0.7200929522514343,roberta-mlm-loss,hard,0,0.5709753154456185
58,this is a movie where the most notable observation is how long you've been sitting still .,0,0.002790872240439,roberta-mlm-loss,easy,0,0.28878477706332467
59,"with a romantic comedy plotline straight from the ages , this cinderella story doesn't have a single surprise up its sleeve . but it does somehow manage to get you under its spell .",0,0.0206517130136489,roberta-mlm-loss,medium,0,0.5686164366390507
60,a charming trifle . . . a welcome return to jocular form .,0,0.0003383808361832,roberta-mlm-loss,easy,0,0.6913199591279062
61,it's not difficult to spot the culprit early-on in this predictable thriller .,0,0.0014801078941673,roberta-mlm-loss,easy,0,0.5514607638087421
62,"without the dark spookiness of crystal lake camp , the horror concept completely loses its creepy menace .",0,0.0351065322756767,roberta-mlm-loss,medium,0,0.6705708727523231
63,there's suspension of disbelief and then there's bad screenwriting . . . this film packs a wallop of the latter .,0,0.0007259057601913,roberta-mlm-loss,easy,0,0.47239754929795996
65,anyone who can count to five ( the film's target market ? ) can see where this dumbed-down concoction is going .,0,0.0032405511010438,roberta-mlm-loss,easy,0,0.5252028026391891
66,every defiantly over-the-top action scene -- from high-stakes car chases to fearsome drug busts -- seizes your adrenal gland and milks it like an epileptic farmer .,0,0.0203379448503255,roberta-mlm-loss,medium,0,0.6819743021057724
67,kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting .,0,0.4348753988742828,roberta-mlm-loss,hard,0,0.6110745254449425
69,"if the story lacks bite , the performances are never less than affectionate .",0,0.0008409161237068,roberta-mlm-loss,easy,0,0.5109909804702883
70,"a deftly entertaining film , smartly played and smartly directed .",0,0.0044494778849184,roberta-mlm-loss,easy,0,0.3713201173069322
74,skip work to see it at the first opportunity .,0,0.9892295598983764,roberta-mlm-loss,hard,0,0.6920654235065725
75,"both the film and nachtwey's photos hammer home the grim reality of the world's gutters and battlefields , and will make you question what 'news' really is .",0,0.0128729669377207,roberta-mlm-loss,medium,0,0.6917094317091041
76,so relentlessly wholesome it made me want to swipe something .,0,0.0271095801144838,roberta-mlm-loss,medium,0,0.6785636920610354
80,nicely combines the enigmatic features of 'memento' with the hallucinatory drug culture of 'requiem for a dream . ',0,0.0303491353988647,roberta-mlm-loss,medium,0,0.691777420437083
81,"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",0,0.0022751265205442,roberta-mlm-loss,easy,0,0.6663706426211287
82,japan's premier stylist of sex and blood hits audiences with what may be his most demented film to date .,0,0.0013534711906686,roberta-mlm-loss,easy,0,0.5919871077301889
84,"in the spirit of voltaire and molire , on guard volleys great wit and deadly gestures in a milieu of lush apparel , landscapes , captivating music and 18th-century lacy sleeves .",0,0.9365748763084412,roberta-mlm-loss,hard,0,0.6890655049551146
85,"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .",0,0.1189614310860633,roberta-mlm-loss,hard,0,0.22793920113674435
87,"ultimately , in the history of the academy , people may be wondering what all that jazz was about "" chicago "" in 2002 . zellweger's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a",0,0.0509085431694984,roberta-mlm-loss,medium,0,0.6636960600089497
88,"es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprender .",0,0.0310733597725629,roberta-mlm-loss,medium,0,0.6869044517506528
90,"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch .",0,0.0011993567459285,roberta-mlm-loss,easy,0,0.6930686586970468
95,"passionate , irrational , long-suffering but cruel as a tarantula , helga figures prominently in this movie , and helps keep the proceedings as funny for grown-ups as for rugrats .",0,0.1786554604768753,roberta-mlm-loss,hard,0,0.41011093072452104
97,"aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships .",0,0.0190453939139843,roberta-mlm-loss,medium,0,0.5363789264002186
100,"it's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni .",0,0.5255422592163086,roberta-mlm-loss,hard,0,0.5534802582180433
101,"when your subject is illusion versus reality , shouldn't the reality seem at least passably real ?",0,0.0009823575383052,roberta-mlm-loss,easy,0,0.6895828962635355
102,"confusion is one of my least favourite emotions , especially when i have to put up with 146 minutes of it .",0,0.0071969297714531,roberta-mlm-loss,medium,0,0.6764374490187179
103,"sitting in the third row of the imax cinema at sydney's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and hovering over some of the most not",0,0.265663743019104,roberta-mlm-loss,hard,0,0.6661488773593542
106,"it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience .",0,0.0003140862681902,roberta-mlm-loss,easy,0,0.45076934860599377
107,"the leaping story line , shaped by director peter kosminsky into sharp slivers and cutting impressions , shows all the signs of rich detail condensed into a few evocative images and striking character traits .",0,0.1216657683253288,roberta-mlm-loss,hard,0,0.616430304615528
108,it's too interested in jerking off in all its byzantine incarnations to bother pleasuring its audience .,0,0.0020940233953297,roberta-mlm-loss,easy,0,0.6115794762453979
109,for a rapsploitation film to target and frown upon the darker forces of its nature is certainly a good sign for the maturation of the genre .,0,0.0228172913193702,roberta-mlm-loss,medium,0,0.438042301291507
110,"a movie that doesn't aim too high , but doesn't need to .",0,0.000465651624836,roberta-mlm-loss,easy,0,0.2756734952861597
112,"an erotic thriller that's neither too erotic nor very thrilling , either .",0,0.0029616740066558,roberta-mlm-loss,easy,0,0.6852894029031413
115,"rarely has skin looked as beautiful , desirable , even delectable , as it does in trouble every day .",0,0.266549289226532,roberta-mlm-loss,hard,0,0.6877707210789291
116,the disjointed mess flows as naturally as jolie's hideous yellow 'do .,0,0.0056837224401533,roberta-mlm-loss,medium,0,0.691400813991796
119,"raunchy though [cho's] material is , it embraces all comers , regardless of gender , sexuality , race or ethnicity . and it's never been sharper -- or funnier -- than it is here .",0,0.2852102220058441,roberta-mlm-loss,hard,0,0.6703222534492377
121,"miller is playing so free with emotions , and the fact that children are hostages to fortune , that he makes the audience hostage to his swaggering affectation of seriousness .",0,0.2811076939105987,roberta-mlm-loss,hard,0,0.6451735913780365
122,this is an exercise not in biography but in hero worship .,0,0.00130750995595,roberta-mlm-loss,easy,0,0.6641118531997783
124,"human nature talks the talk , but it fails to walk the silly walk that distinguishes the merely quirky from the surreal .",0,0.025094324722886,roberta-mlm-loss,medium,0,0.5566428237340328
125,"anchored by friel and williams's exceptional performances , the film's power lies in its complexity . nothing is black and white .",0,0.0075869210995733,roberta-mlm-loss,medium,0,0.5347296871056123
128,it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing .,0,0.0035681189037859,roberta-mlm-loss,easy,0,0.5703203516464079
129,"what one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream .",0,0.1240881159901619,roberta-mlm-loss,hard,0,0.6912871478984145
130,"a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country .",0,0.0054254597052931,roberta-mlm-loss,easy,0,0.6833578462604188
131,"louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman's script stumbles over a late-inning twist that just doesn't make sense .",0,0.2292885929346084,roberta-mlm-loss,hard,0,0.2004523313427843
133,"we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat .",0,0.0065477299503982,roberta-mlm-loss,medium,0,0.38896977256887383
136,"in the era of the sopranos , it feels painfully redundant and inauthentic .",0,0.0019354965770617,roberta-mlm-loss,easy,0,0.6168244342818713
137,"instead of trying to bust some blondes , [diggs] should be probing why a guy with his talent ended up in a movie this bad .",0,0.0205895919352769,roberta-mlm-loss,medium,0,0.4912460570418281
140,the only thing i laughed at were the people who paid to see it .,0,0.0018298901850357,roberta-mlm-loss,easy,0,0.6509806401441603
143,automatically pegs itself for the straight-to-video sci-fi rental shelf .,0,0.0017357347533106,roberta-mlm-loss,easy,0,0.6144980636251824
145,a very funny look at how another culture handles the process of courting and marriage .,0,0.0007681458373554,roberta-mlm-loss,easy,0,0.46792284410858587
147,"kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .",0,0.0034406017512083,roberta-mlm-loss,easy,0,0.3501615934287804
151,"oedekerk mugs mercilessly , and the genuinely funny jokes are few and far between .",0,0.0065518980845808,roberta-mlm-loss,medium,0,0.4783404139259311
152,resurrection has the dubious distinction of being a really bad imitation of the really bad blair witch project .,0,0.0178191270679235,roberta-mlm-loss,medium,0,0.5218876218899375
153,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing .",0,0.0035365216899663,roberta-mlm-loss,easy,0,0.5670001670365832
154,a moving and weighty depiction of one family's attempts to heal after the death of a child .,0,0.0004409266111906,roberta-mlm-loss,easy,0,0.6842540084470856
158,"watching the chemistry between freeman and judd , however , almost makes this movie worth seeing . almost .",0,0.0268803294748067,roberta-mlm-loss,medium,0,0.20257780893865157
160,a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .,0,0.0014219597214832,roberta-mlm-loss,easy,0,0.3864722365633575
161," . . . devastatingly direct to the heart of the matter , demonstrating that there is no easy walk toward peace in a region with such strong conflicting traditions",0,0.024413414299488,roberta-mlm-loss,medium,0,0.6168395983689774
162,a modest and messy metaphysical thriller offering more questions than answers .,0,0.0064561483450233,roberta-mlm-loss,medium,0,0.6606883933132325
163,"a heartfelt , understated and occasionally heavy-handed slice of heartland .",0,0.0007131139282137,roberta-mlm-loss,easy,0,0.49233787579914134
165,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate .",0,0.0072948965243995,roberta-mlm-loss,medium,0,0.6931469219343801
170,i can't say this enough : this movie is about an adult male dressed in pink jammies .,0,0.0012757199583575,roberta-mlm-loss,easy,0,0.4585241371024905
171,[majidi] makes us think twice about immigrants we see around us every day .,0,0.0258405860513448,roberta-mlm-loss,medium,0,0.6873402274284046
172,"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit .",0,0.1042636632919311,roberta-mlm-loss,hard,0,0.2092797041139123
173,but this is lohman's film . her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks .,0,0.259015679359436,roberta-mlm-loss,hard,0,0.684327148550711
175,"the movie , while beautiful , feels labored , with a hint of the writing exercise about it .",0,0.0344478711485862,roberta-mlm-loss,medium,0,0.3181656503712579
177,"neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while . before it collapses into exactly the kind of buddy cop comedy it set out to lampoon , anyway .",0,0.096011534333229,roberta-mlm-loss,hard,0,0.4246429907507686
181,"niccol the filmmaker merges his collaborators' symbolic images with his words , insinuating , for example , that in hollywood , only god speaks to the press",0,0.4027206897735595,roberta-mlm-loss,hard,0,0.6690412867441087
185,"this 72-minute film does have some exciting scenes , but it's a tad slow .",0,0.0019249697215855,roberta-mlm-loss,easy,0,0.2256850081586418
186,"the overall result is an intelligent , realistic portrayal of testing boundaries .",0,0.0088436147198081,roberta-mlm-loss,medium,0,0.6202362274480999
188,"the acting is uniformly excellent , with kyra sedgwick and fairuza balk in particular deserving to be singled out for praise .",0,0.6902977824211121,roberta-mlm-loss,hard,0,0.6098006258798803
189,"who needs mind-bending drugs when they can see this , the final part of the 'qatsi' trilogy , directed by godfrey reggio , with music by philip glass ?",0,0.1040049120783805,roberta-mlm-loss,hard,0,0.68105045913961
192,it all drags on so interminably it's like watching a miserable relationship unfold in real time .,0,0.0011284073116257,roberta-mlm-loss,easy,0,0.5844593830983283
194,"the cast , collectively a successful example of the lovable-loser protagonist , shows deft comic timing .",0,0.439669519662857,roberta-mlm-loss,hard,0,0.5939639034494723
195,"if you love motown music , you'll love this documentary .",0,0.0011717244051396,roberta-mlm-loss,easy,0,0.6849316356409768
196,provides a very moving and revelatory footnote to the holocaust .,0,0.0010052844882011,roberta-mlm-loss,easy,0,0.6158715741743375
197,"stephen rea , aidan quinn , and alan bates play desmond's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , 'tis .",0,0.2114798724651336,roberta-mlm-loss,hard,0,0.6914253521757504
198,the verdict : two bodies and hardly a laugh between them .,0,0.0054304138757288,roberta-mlm-loss,easy,0,0.6266977500264981
199,"minority report is exactly what the title indicates , a report .",0,0.0023161857388913,roberta-mlm-loss,easy,0,0.6810116945756881
200,[reno] delivers a monologue that manages to incorporate both the horror and the absurdity of the situation in a well-balanced fashion .,0,0.0887256786227226,roberta-mlm-loss,hard,0,0.6160640143731162
202,"the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny , and then expects us to laugh because he acts so goofy all the time .",0,0.0018625858938321,roberta-mlm-loss,easy,0,0.2868799979041291
203,"the most audacious , outrageous , sexually explicit , psychologically probing , pure libido film of the year has arrived from portugal .",0,0.0198652185499668,roberta-mlm-loss,medium,0,0.6657753156232986
205,"it showcases carvey's talent for voices , but not nearly enough and not without taxing every drop of one's patience to get to the good stuff .",0,0.1235819235444068,roberta-mlm-loss,hard,0,0.4153529406495507
206,it is best appreciated as an immersion in a three-dimensional toyland outfitted with enough whimsical gadgetry to fill a thousand playrooms .,0,0.0021924604661762,roberta-mlm-loss,easy,0,0.6015585561044193
207,"children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted .",0,0.003808929817751,roberta-mlm-loss,easy,0,0.6692092149681709
208,the problem isn't that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake-down-the-throat business and the inevitable shot of schwarzenegger outrunning a fireball .,0,0.0163217112421989,roberta-mlm-loss,medium,0,0.6425568436730775
209,nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises .,0,0.0183516219258308,roberta-mlm-loss,medium,0,0.5702137582243402
210,"the film's sense of imagery gives it a terrible strength , but it's propelled by the acting .",0,0.0445573143661022,roberta-mlm-loss,medium,0,0.3012141150873239
212,"a chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody .",0,0.0090324636548757,roberta-mlm-loss,medium,0,0.42568876882230944
213,the title helpfully offers the most succinct review of it you'll read anywhere .,0,0.006744182202965,roberta-mlm-loss,medium,0,0.4883498629547881
214,"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking .",0,0.2394769191741943,roberta-mlm-loss,hard,0,0.5799431359610112
216,"the waterlogged script plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter .",0,0.0041060983203351,roberta-mlm-loss,easy,0,0.6382262716106946
218,"for all the wit and hoopla , festival in cannes offers rare insight into the structure of relationships .",0,0.2352223843336105,roberta-mlm-loss,hard,0,0.5929400513556982
219,"'a fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '",0,0.0008511039195582,roberta-mlm-loss,easy,0,0.6096940121464449
220,"making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror .",0,0.046976950019598,roberta-mlm-loss,medium,0,0.6899340186806413
221,"the film isn't especially dynamic , but it brims with insightful , poignant memories from survivors .",0,0.0036902830470353,roberta-mlm-loss,easy,0,0.46965788578604817
223,"vaguely interesting , but it's just too too much .",0,0.0022144867107272,roberta-mlm-loss,easy,0,0.4537642123127026
224,"between bedroom scenes , viewers may find themselves wishing they could roll over and take a nap .",0,0.0213062819093465,roberta-mlm-loss,medium,0,0.6724460243340462
226,a great script brought down by lousy direction . same guy with both hats . big mistake .,0,0.0012456418480724,roberta-mlm-loss,easy,0,0.4457182071495548
227,"this is , not to put too fine a point on it , a swashbuckler , a costume drama . if you love that old story form , you will be in old-fogy heaven , as it is nearly a perfect example of a genre that died out years ago .",0,0.1459559202194214,roberta-mlm-loss,hard,0,0.6091131579205766
229,bisset still commands the screen as the graceful and outspoken frances .,0,0.0126253087073564,roberta-mlm-loss,medium,0,0.6327693617431558
230,"for its seriousness , high literary aspirations and stunning acting , the film can only be applauded .",0,0.0048461975529789,roberta-mlm-loss,easy,0,0.44633360751610807
231,"tsai has a well-deserved reputation as one of the cinema world's great visual stylists , and in this film , every shot enhances the excellent performances .",0,0.2941167950630188,roberta-mlm-loss,hard,0,0.33143696097012415
232,"lazy , miserable and smug . this is one of the biggest disappointments of the year .",0,0.0028532750438898,roberta-mlm-loss,easy,0,0.6930682041638977
233,"the story that emerges has elements of romance , tragedy and even silent-movie comedy .",0,0.0035581369884312,roberta-mlm-loss,easy,0,0.2578655578305557
235,i don't even care that there's no plot in this antonio banderas-lucy liu faceoff . it's still terrible !,0,0.3006861805915832,roberta-mlm-loss,hard,0,0.668563814587881
237,"the film would work much better as a video installation in a museum , where viewers would be free to leave . immediately .",0,0.0306829344481229,roberta-mlm-loss,medium,0,0.5289561659664197
240,the major problem with windtalkers is that the bulk of the movie centers on the wrong character .,0,0.1246890798211097,roberta-mlm-loss,hard,0,0.4497516818893724
241,"apparently designed as a reverie about memory and regret , but the only thing you'll regret is remembering the experience of sitting through it .",0,0.0012464169412851,roberta-mlm-loss,easy,0,0.6460307581960807
242,"the level of maturity displayed by this 33-year-old first-time feature director is astonishing , considering her inexperience and her subject matter .",0,0.0016700306441634,roberta-mlm-loss,easy,0,0.5570611489699222
244,the movie is a little tired ; maybe the original inspiration has run its course .,0,0.0055412268266081,roberta-mlm-loss,easy,0,0.2964691218807094
245,"though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial .",0,0.0066614127717912,roberta-mlm-loss,medium,0,0.5717596658466648
248,"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",0,0.00037234503543,roberta-mlm-loss,easy,0,0.5277243293003842
250,it's hard to know whether or not to recommend this film because for every thing it does right there's at least one and occasionally two things it gets ever so wrong .,0,0.0065492484718561,roberta-mlm-loss,medium,0,0.4276993817265924
251,"the actors are all charged up by their roles , and it rubs off on us : you walk out with a caffeine- and-doughnut high .",0,0.1426156908273697,roberta-mlm-loss,hard,0,0.6907854862029272
252,"naipaul fans may be disappointed . those who are not acquainted with the author's work , on the other hand , may fall fast asleep .",0,0.1877045333385467,roberta-mlm-loss,hard,0,0.6917684733972917
254,"it's mildly amusing , but i certainly can't recommend it .",0,0.000800845446065,roberta-mlm-loss,easy,0,0.5100650350584628
255,"the country bears has no scenes that will upset or frighten young viewers . unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .",0,0.4318620562553406,roberta-mlm-loss,hard,0,0.6804049092865139
256,"much as we might be interested in gratuitous sexualization , haneke has a different objective in mind--namely the implications of our craving for fake stimulation .",0,0.0373059883713722,roberta-mlm-loss,medium,0,0.6791935517012356
257,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay .,0,0.1983250826597213,roberta-mlm-loss,hard,0,0.6491229529898475
259,"the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women's clothing can cover up any deficiency in acting , writing or direction .",0,0.0174783319234848,roberta-mlm-loss,medium,0,0.6692027165670948
260,"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries .",0,0.0176281910389661,roberta-mlm-loss,medium,0,0.5738138661302743
261,"just like the deli sandwich : lots of ham , lots of cheese , with a sickly sweet coating to disguise its excrescence until just after ( or during ) consumption of its second half .",0,0.0013269095215946,roberta-mlm-loss,easy,0,0.4151483093282934
262,"while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter",0,0.0780342817306518,roberta-mlm-loss,medium,0,0.6784843776837839
263,seldom has a movie so closely matched the spirit of a man and his work .,0,0.001062786555849,roberta-mlm-loss,easy,0,0.57994128094721
264,it's deep-sixed by a compulsion to catalog every bodily fluids gag in there's something about mary and devise a parallel clone-gag .,0,0.035866405814886,roberta-mlm-loss,medium,0,0.6907730921689201
267,the spark of special anime magic here is unmistakable and hard to resist .,0,0.0053494870662689,roberta-mlm-loss,easy,0,0.6291344738870299
268,"a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .",0,0.0156927984207868,roberta-mlm-loss,medium,0,0.5662063206440715
270,imamura has said that warm water under a red bridge is a poem to the enduring strengths of women . it may also be the best sex comedy about environmental pollution ever made .,0,0.1691966503858566,roberta-mlm-loss,hard,0,0.673551385171748
272,too timid to bring a sense of closure to an ugly chapter of the twentieth century .,0,0.0011320591438561,roberta-mlm-loss,easy,0,0.6919873588731734
274,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,0,0.478671669960022,roberta-mlm-loss,hard,0,0.6673910334111359
277,it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward .,0,0.0055427737534046,roberta-mlm-loss,easy,0,0.28906912918203503
279,a cheerful enough but imminently forgettable rip-off of [besson's] earlier work .,0,0.0524640753865242,roberta-mlm-loss,medium,0,0.6722958983381379
281,the film is ultimately about as inspiring as a hallmark card .,0,0.2396703511476516,roberta-mlm-loss,hard,0,0.4933832547704098
282,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical .",0,0.4807892143726349,roberta-mlm-loss,hard,0,0.6839409207265875
284,those of you who are not an eighth grade girl will most likely doze off during this one .,0,0.009212078526616,roberta-mlm-loss,medium,0,0.691620816220637
286,"the message becomes the savior for "" the country bears , "" an equal parts silly and sweet tale that wears its great big ol' heart on its grizzly-sized sleeve .",0,0.0402057580649852,roberta-mlm-loss,medium,0,0.4816542576003073
287,"an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama .",0,0.0026228611823171,roberta-mlm-loss,easy,0,0.3128616157380024
289,"impossible as it may sound , this film's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition .",0,0.4308862388134002,roberta-mlm-loss,hard,0,0.46692862455680073
294,"if much of me without you strikes a familiar chord , it also intelligently captures the difficulties that can disrupt even a close friendship .",0,0.0096932193264365,roberta-mlm-loss,medium,0,0.6265104110104184
295,national lampoon's van wilder could be the worst thing to come out of national lampoon since class reunion,0,0.1834308058023452,roberta-mlm-loss,hard,0,0.6917962754367384
298,"as it stands , there's some fine sex onscreen , and some tense arguing , but not a whole lot more .",0,0.0069058411754667,roberta-mlm-loss,medium,0,0.6312560913736183
299,"a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race .",0,0.0649020746350288,roberta-mlm-loss,medium,0,0.6384749961401328
