index,text,score,difficulty_score,difficulty_strategy,difficulty,fold,entropy
36,Wow! Got transferred to a specialist and found out I got a wisdom tooth :( wtf! Fml,-1,0.1215746030211448,roberta-mlm-loss,medium,0,0.6930258719305853
37,(860): Oh my god. Oh my god. Oh my god. I drunk emailed a professor on friday. Oh my god. Oh my god.,-1,0.6335523128509521,roberta-mlm-loss,hard,0,0.6929149673555591
38,I think my tummy is talking.. ):,-1,0.9864437580108644,roberta-mlm-loss,hard,0,0.688586606960096
40,@oritsuru I can't play the PS2 ones on my PS3 'cause i only got it in February :(,-1,0.0188557300716638,roberta-mlm-loss,easy,0,0.6910334374217896
41,I think i have a sleeping disorder :(,-1,0.0027465454768389,roberta-mlm-loss,easy,0,0.6900403416504002
44,"Dis walkin shit is gay. I think i found the guy whose bike seat got switched with mine, left him a note. My chest hurts :(",-1,0.0301332045346498,roberta-mlm-loss,medium,0,0.692339171605993
45,"says HAPPY FRIDAY!! I want to drown my motorcycle problems with yarn, however, I spent too much on parts. :(... http://plurk.com/p/1d0o64",-1,0.0170397814363241,roberta-mlm-loss,easy,0,0.6825861218653397
46,My Grandma passed away today. :( R.I.P. Lorraine Humbracht you were a great woman and fantastic Grandma.,-1,0.1269220858812332,roberta-mlm-loss,medium,0,0.6736892902211742
47,@Rdangelz I DIDN'T! :(,-1,0.0041270670481026,roberta-mlm-loss,easy,0,0.6921993194932845
48,@essteeyou Can't really. Will tough it out but cancelled on Chloe. Can't bear the thought of sniffling and feeling shitty through a film :(,-1,0.153781846165657,roberta-mlm-loss,medium,0,0.6693461176586926
49,@chariberri i know. watch its gonna turn out to be nothin. :( it better be somethin...,-1,0.680713951587677,roberta-mlm-loss,hard,0,0.6745820588552
51,"@ririardana i'd love to! but my budget is not enough, i'm using ma own money! :(",-1,0.133939117193222,roberta-mlm-loss,medium,0,0.6924093398972608
52,@alizegel i cant i bought my books last night and now have natta in the bank till i start work :(,-1,0.4308432340621948,roberta-mlm-loss,hard,0,0.6931341611596169
58,@heycassadee http://twitpic.com/cptac - omg i had that bracelet but in pink! it kinda died :(,-1,0.0514178127050399,roberta-mlm-loss,medium,0,0.6924398675710384
59,"The street signs look like they're going to get ripped off, that's how strong the wind is :(",-1,0.0005536242388188,roberta-mlm-loss,easy,0,0.6753007034123972
60,"@tommcfly please say hello to my, i need this, make me happy today xxxx eu te amo ): 11",-1,0.5375118851661682,roberta-mlm-loss,hard,0,0.6927238633719479
62,:( leg hurts and i need a new chair to sit in for rock band,-1,1.0837870836257937,roberta-mlm-loss,hard,0,0.6855085252793292
64,@kindasleepy That's shitty :( I'm a chubby butt so I know the feeling but just gotta ignore the surraoundings and concentrate on the goal!,-1,0.013229327276349,roberta-mlm-loss,easy,0,0.6892962313814466
65,"I thought grammar should matter whenever/however you communicate? I know, there are so many now who don't use it. :( @ButtercupD",-1,0.0764953196048736,roberta-mlm-loss,medium,0,0.6887358892997932
67,"""we work hard and sleep less... we are underpaid... we lack holidays...we dont have social life & real homes... ""... In pusuit of a PhD _ :(",-1,1.0158096551895142,roberta-mlm-loss,hard,0,0.6853151526394793
68,Grr. She dropped her phone on my head :(,-1,0.0002426395076327,roberta-mlm-loss,easy,0,0.6901874821572466
69,@antwun .. Yea. Nd my simcards are sumwhr dnt knw whre!! :( too tired il gve it lata,-1,0.2463471889495849,roberta-mlm-loss,hard,0,0.6930180772683927
70,@Havoc1108 @Johnny559 @DrAiRrick Hey fuck Isaiah right?? He shouldn't get an invite... No he doesn't. Pshhh and to think I had friends. :((,-1,0.1119447499513626,roberta-mlm-loss,medium,0,0.6906865123233994
73,@blueturnsred http://twitpic.com/79m06 - awww. i'm so sorry baby :(,-1,0.252165824174881,roberta-mlm-loss,hard,0,0.6630292851284127
74,Just woke up a bit ago. My mouth is still very sore. Waiting to get a call back from the dentist's office. :(,-1,0.0003882741148117,roberta-mlm-loss,easy,0,0.6903114084545444
78,"Yup, so The Orphan, is wak as fuck, just found out. :(",-1,0.1899091452360153,roberta-mlm-loss,medium,0,0.6819896262230831
81,I am not feeling the love at all :-(,-1,0.0016959998756647,roberta-mlm-loss,easy,0,0.6913149653555687
82,"@deepNdistant I didn't see ANYTHING, and I was out at midnight and again at 4...:(",-1,0.123015820980072,roberta-mlm-loss,medium,0,0.6105483868015158
83,@LittleLiverbird the tooth any better ...nothing worse :-(...,-1,0.1844552159309387,roberta-mlm-loss,medium,0,0.6919254080698263
84,@musicgirl988 what's happen to your blog? i'm helpless :(,-1,0.0036689941771328,roberta-mlm-loss,easy,0,0.6931374795596047
86,@MyPrivateMuse Yuppp :(,-1,0.2071200162172317,roberta-mlm-loss,hard,0,0.6884723996784268
87,& 4:03 A.M. is not a good time to be crying :( I should be asleep,-1,0.0173745602369308,roberta-mlm-loss,easy,0,0.6911365866618342
88,is walking home in the friggin rain . so wet & cold :(,-1,0.0192827079445123,roberta-mlm-loss,easy,0,0.6728652405095865
91,around missing my baby :(,-1,2.192089319229126,roberta-mlm-loss,hard,0,0.6931424535887747
92,"need my sunshine with me, here :(",-1,0.0154265528544783,roberta-mlm-loss,easy,0,0.6728958740354415
93,Really wish I was in DC right now:(,-1,0.7432719469070435,roberta-mlm-loss,hard,0,0.6917755868369908
94,going to take a shower; then fix some pizza . i miss my baby :( . texttt or call if you need me .,-1,0.6619399785995483,roberta-mlm-loss,hard,0,0.6809972297232016
95,Let me go home...please...:(,-1,0.0154081899672746,roberta-mlm-loss,easy,0,0.6747121088048169
96,"it could be the soundtrack to T and R's lives, too bad someday will never come for them :(",-1,0.163693219423294,roberta-mlm-loss,medium,0,0.6905147527639992
97,Just found out I have family affected by the typhoon in the Philippines. :( Thx to @HappySlip for this! http://bit.ly/vN9NI,-1,0.014395554549992,roberta-mlm-loss,easy,0,0.6899453001525865
98,just realized I left my coffee in my car. have to run out and get it on break :(,-1,0.0081596653908491,roberta-mlm-loss,easy,0,0.6913330365969024
99,@janemcmurry unfortunately he doesn't :( i might clone and sell him. you'd like his LOST halloween costume too--daniel faraday.,-1,0.2362548261880874,roberta-mlm-loss,hard,0,0.6929246337088532
100,@florateyu ))):flora i'm dying!!!,-1,1.0330315828323364,roberta-mlm-loss,hard,0,0.6815660820697322
101,"First time cycling to work on consecutive days - heavy legs :-(. Also, yoghurt and raspberries do not = enough to cycle on",-1,0.2155839651823043,roberta-mlm-loss,hard,0,0.6677312480590558
102,RT @AtlanticGolf Post a comment on our fan page http://twurl.nl/f0a8yh and you're entered to win a $100 Atlantic Golf gift card!,1,0.2595200836658478,roberta-mlm-loss,hard,0,0.6829034524483628
103,Hate being I'll at weekends...all my plans are out the window for soup and a sofa :-(,-1,0.0699484199285507,roberta-mlm-loss,medium,0,0.6871434143666124
104,"It would be AWESOME if the wedding I'm in could be like this (sadly, it really won't): http://bit.ly/29W0C0",-1,0.0003649113059509,roberta-mlm-loss,easy,0,0.6906953086172309
105,"That would make a funny T-shirt! RT @thebeadgirl: changing my name to ""dad""",1,0.0003558218304533,roberta-mlm-loss,easy,0,0.6907056581100339
106,A piece of my car snapped clean off when I opened my driver's side door earlier and now my door won't stay open. :(,-1,0.0018653238657861,roberta-mlm-loss,easy,0,0.6822802025519805
107,I've got Missy Higgins songs stuck in my head :(,-1,0.0003525356296449,roberta-mlm-loss,easy,0,0.677278737897012
108,@Bobby_Dore15 YEAH :( i dont even have the energy to think anymore.,-1,0.0045913499779999,roberta-mlm-loss,easy,0,0.6742952829162877
109,"i miss my holidays like mad already, :(",-1,0.0002994565584231,roberta-mlm-loss,easy,0,0.6259053648524581
110,there are so many films i haven't seen yet. :(,-1,0.001014381297864,roberta-mlm-loss,easy,0,0.647933672653487
111,"They're telling me to chug, 32 oz. Sooooo not gonna happen, it's time to go :( http://twitpic.com/a336r",-1,0.0908095315098762,roberta-mlm-loss,medium,0,0.6720993059106087
112,"@daveellis0808 I've no idea if it's working, ain't got a spare to test :(",-1,0.0009882260346785,roberta-mlm-loss,easy,0,0.6769971691594161
113,I lost my hairbrush somewhere between brooklyn and michigan. & went swimming this morning. I'm going to make a fantastic first impression!,-1,0.0016456876182928,roberta-mlm-loss,easy,0,0.6781458573059409
114,I gotta get the FUCK outta here smh......fuck it im gon take a risk!,-1,0.01618592441082,roberta-mlm-loss,easy,0,0.6821862204370124
115,God damn it. I want a fucking game night. I WANT TO PLAY ZE BOARD GAMES!,-1,0.0110930763185024,roberta-mlm-loss,easy,0,0.6915432446003915
116,Another long day. Surprisingly stress-less considering the rain and commute. Lunchenda at Mister Kebab. Keema and pita YUM!!!,1,0.0350848771631717,roberta-mlm-loss,medium,0,0.6539065361569129
117,"Took the ""Qual sua fama na escola ?"" quiz & got: Popular ;D! What'll you get? _ http://bit.ly/11wXcn",1,0.1567620784044265,roberta-mlm-loss,medium,0,0.6711143558148065
119,RT @isotopp: LOL @ http://twitpic.com/bcceq,1,0.1493192464113235,roberta-mlm-loss,medium,0,0.6820869744501799
120,"@_yoyo I still dunno what I would put on it! lol... So far it would consist of pics & that's what flickrs for! But I like the name, I think.",1,0.5907087326049805,roberta-mlm-loss,hard,0,0.6716563145100722
121,"@MaggaGyal loo, well then you had better grab some grub then. I love Zsa Zsa Gabor. So classy and stylish.",1,0.1053781658411026,roberta-mlm-loss,medium,0,0.6767497961257318
122,"badmood badmood badmood -_- idk why, bcause I'm hungry or because bad hair daaay.",-1,0.1382902562618255,roberta-mlm-loss,medium,0,0.6906459442761463
123,I can celebrate now... RT @smojica: Dropbox the iPhone app has dropped http://tinyurl.com/yko4dzg,1,0.3957038223743438,roberta-mlm-loss,hard,0,0.685590234319619
124,@nic_a_ that bad? I liked packed lunches and then went home for dinner too :-P,1,0.0345891080796718,roberta-mlm-loss,medium,0,0.6903504199115846
127,@jordanknight ur wearing the outfits y'all wore during hanging tough aren't u ? lol,1,0.0394944250583648,roberta-mlm-loss,medium,0,0.6820503237250133
128,@AmieyAcula rednecks don't like our kind... LoL,1,0.0680631771683693,roberta-mlm-loss,medium,0,0.6514181019309784
130,"@pr_things now we have 2 things in common!!! ;)) now, what are your opinions about the color orange?",1,0.0627602487802505,roberta-mlm-loss,medium,0,0.6842090013674913
131,Can't wait to tackle @AmyPookers and @erynmichael in a hug in a few hours!! <33,1,0.2565238773822784,roberta-mlm-loss,hard,0,0.6653035543312024
132,woooot woooooooot! 90210 has picked the right baseball team! good shitttt.,1,0.0056912810541689,roberta-mlm-loss,easy,0,0.6777490705150879
133,@morriscat That would be lovely! Then we can have the roasted chicken and tuna fishies all day long!,1,0.0176195353269577,roberta-mlm-loss,easy,0,0.689421868413465
135,"@nieanadya I've heard it gets sad at times, but i'm still going to see it, it looks funny.. I usually see everything that comes out lol",1,0.0093961833044886,roberta-mlm-loss,easy,0,0.6859465726220886
137,Hi creepy foreign men. Subway at 9am is NOT Havana at 9pm. Go away!,-1,0.3022988140583038,roberta-mlm-loss,hard,0,0.6926398357728597
138,"Chilling at home, DA17 5AP",1,0.9866960048675536,roberta-mlm-loss,hard,0,0.6515607951942388
139,RT @BrookeAdamsTBG5: Everybody wish @mandyjiroux the best birthday ever! I love her so much!,1,0.1350504457950592,roberta-mlm-loss,medium,0,0.6864269494459214
140,"Happy Thanksgiving to all who celebrate! It's a beautiful day here, clear and crisp. About to get my ""cook on"".",1,0.0032959741074591,roberta-mlm-loss,easy,0,0.6744261190070618
143,@Avaaz you don«t have to thank! in fact I should thank you guys! we are in the same channel! greetings fr Cancun Mx,1,0.0902960300445556,roberta-mlm-loss,medium,0,0.6823150202196004
144,These guys are pretty cool: http://www.myspace.com/thesethreecities,1,0.1321137547492981,roberta-mlm-loss,medium,0,0.6605563154593315
145,@osangmeister deep thanks to my love osang and rubs.,1,0.0631939470767974,roberta-mlm-loss,medium,0,0.6674953333192403
146,@vbrissa07 I am so SMART S-M-R-T,1,0.00637266645208,roberta-mlm-loss,easy,0,0.6858162349662027
147,ran 7.5 miles comfortably. The comeback trail is going well!,1,0.2484626471996307,roberta-mlm-loss,hard,0,0.6843107921404945
148,"@JessyBR Hmm, I think he went to meet and greet yes. And the show is always great!! No stalker at all. Bras, Purple Boa and much love!",1,0.4682347178459167,roberta-mlm-loss,hard,0,0.6641272537449117
149,@2Popetorn arrghh u r on twitter too!,-1,0.5095152258872986,roberta-mlm-loss,hard,0,0.6804890828346158
150,"YEC is a wrap. Great working with Skillet, Group1crew and Bluetree. All incredible people doing incredible things.",1,0.2573419213294983,roberta-mlm-loss,hard,0,0.6889082104272433
153,guess what ---- i finished the lease and my financial aid paper .... i feel like thee only weight has been lifted off my shoulders. =]],1,0.4476900696754455,roberta-mlm-loss,hard,0,0.6861811106256193
154,@trelljj thats cool,1,0.0140597047284245,roberta-mlm-loss,easy,0,0.6833198326632672
155,@jaronmc LOL it goes together nicely - see I'd have to rush onto my balcony to ge the shot and right now haz no pants,1,1.212079405784607,roberta-mlm-loss,hard,0,0.6564049019524482
156,"luv it! RT @RobertGirandola when I was little, I used to draw on the walls, signed it with my brother's name-parents bought it for a while.",1,0.0290814824402332,roberta-mlm-loss,medium,0,0.6798423758471098
157,RT @tqjones44: Conservatives & republicans R scared 2 death that their children may find out that their parents R BAT SHIT CRAZY! #gop #tcot,-1,0.2049372643232345,roberta-mlm-loss,hard,0,0.6564536811917707
158,Aww qtt my periodd |Stupidd harr dyee didnt workk.Neww Picturee qoo comment ill returnn the favorr:)| Talkin to And ... http://lnk.ms/3g6hq,-1,0.97597736120224,roberta-mlm-loss,hard,0,0.6865911441433024
159,@rajeshlalwani ah woh toh hain. I felt that too. But then Twitter is an outlet no? Throwing some ++++++++ve energy at you. :-),1,0.1425485908985138,roberta-mlm-loss,medium,0,0.672661680974078
160,@AHisme Haha! I think they're all worth it - British guys are extremely talented and extremely charming.:),1,0.0307918507605791,roberta-mlm-loss,medium,0,0.6739881299386102
161,"I love coming home freezing, smelling of wood smoke, and full of fried chicken, veggies, and a million kinds of cake :)",1,0.0089492099359631,roberta-mlm-loss,easy,0,0.681856122990695
163,Arrived at the cockpit. Good morning all :D,1,0.3960497677326202,roberta-mlm-loss,hard,0,0.6704877371055485
164,bought a Nikon D3000 SLR today!!!! thanks grandma i'll miss you!! but ill think of you w/ every new memory! =),1,0.0087766405194997,roberta-mlm-loss,easy,0,0.6676411276290433
165,:) si RT@Lyphpcp: It's fun to stay at the y-m-c-a.......,1,0.4455317556858063,roberta-mlm-loss,hard,0,0.6681795624639537
166,"and in case you don't know, i'm on omegle. :)",1,0.0020383044611662,roberta-mlm-loss,easy,0,0.669382917302523
167,Im talking to myself. Haha. See what its come to. Lol. :),1,0.2609841525554657,roberta-mlm-loss,hard,0,0.6847070915864375
168,"Ah :) You make me smile so much, and you don't even know it.",1,0.1485473066568374,roberta-mlm-loss,medium,0,0.6344842704282236
169,I love watching old shows I feel they have more values than shows today:),1,0.0078534679487347,roberta-mlm-loss,easy,0,0.6655968323364269
171,Hungry? Maybe? Reading harry potter. :),1,0.3066352307796478,roberta-mlm-loss,hard,0,0.6885692767571581
172,Summer! Summer! Its Summer Mother Fuckers!!!! :D,1,0.0048643462359905,roberta-mlm-loss,easy,0,0.6710654135292486
173,"RT @Mulator: 5 minutes until we hear the sweet music of ""He Shoots....HE SCORES!",1,0.5466480851173401,roberta-mlm-loss,hard,0,0.681878069658368
174,http://twitpic.com/ear75 - Mmm desert :),1,0.0871283188462257,roberta-mlm-loss,medium,0,0.6618382566553157
176,Just booked a last minute trip to Germany. Going to Hamburg & and a little town that I cannot spell. :),1,0.0034912268165498,roberta-mlm-loss,easy,0,0.6784673571066613
180,I'm updating the @tweamburke folder! :),1,0.0032352569978684,roberta-mlm-loss,easy,0,0.6713735398477474
181,@Mircea_Popescu i'll do my best:),1,0.0027547753416001,roberta-mlm-loss,easy,0,0.6915702418186804
182,@illscarlett winnipeg soon ? (: hope so. i love you guys <3,1,0.1878855526447296,roberta-mlm-loss,medium,0,0.6901845371584049
183,Oh man. I am very tired. But I'm very happy. I feel loved by KC & Co. It's amazing. :),1,0.0014294289285317,roberta-mlm-loss,easy,0,0.6632615866371155
184,@JeffTimmons98 Did u talk about me? lol I was hoping to hear ur voice too. Do another BT instead:) loveya,1,0.3788279891014099,roberta-mlm-loss,hard,0,0.6846929846843456
185,@corgreen So glad to see everything went good :) now the journey begins :) congrats :) what a great Christmas present :),1,0.0073216301389038,roberta-mlm-loss,easy,0,0.6808617629476199
186,@MarvetBritto it definitely is! You should have a book of all your 'PR Gems' I always read them 2 my class & my teacher loves them! :),1,0.4563272297382355,roberta-mlm-loss,hard,0,0.6879511983976601
187,@jackieloi wah! died ah.. I mean.. Diet ah? :D,1,0.3383094668388366,roberta-mlm-loss,hard,0,0.6835486844502405
188,@realbrookewhite aww you look really pretty in that pic :) i love your hat! thanks for sharing :D,1,0.0011467294534668,roberta-mlm-loss,easy,0,0.6700503875756225
190,@CathrynMarie Mornin Cat! I have some Yams for you. :),1,0.1315664649009704,roberta-mlm-loss,medium,0,0.6711484154882656
193,@diamondlarry Amen to that! : ),1,0.0021746319252997,roberta-mlm-loss,easy,0,0.6928690992684402
194,Lol aww! RT @AubreyODay: http://twitpic.com/gi9in - My momma with her man. They haven't seen each other for a week. Getting that cuddle ...,1,0.074922889471054,roberta-mlm-loss,medium,0,0.6836921008063479
195,http://twitpic.com/7b9zm - I love mary (:,1,0.3362600207328796,roberta-mlm-loss,hard,0,0.6737170948479841
196,@itsmebadgley suuurrrrrreeee u will ha i know one subject u will NOT answer. :-) you are on my twit wallpaper ha ha thats not weird at all..,1,0.3052355051040649,roberta-mlm-loss,hard,0,0.6648792014508168
198,"@fanyjjang They were so awesome, weren`t they? :) Gosh, I hope they`ll be as popular as SNSD!",1,0.0318943299353122,roberta-mlm-loss,medium,0,0.6719376624628846
199,"OK yeah hahah so I am back state fair, i am frekin tired it is time to go back to bed again lol!!! =)",1,0.0644758567214012,roberta-mlm-loss,medium,0,0.6512199113650881
200,@carolinamnz :D i know loveU! caroons,1,1.0518373250961304,roberta-mlm-loss,hard,0,0.6826008981699458
201,"@bbygirl_wy See you later! Ice cream bar later, tara :-)",1,0.0941627323627471,roberta-mlm-loss,medium,0,0.6930405456604939
202,15th monthsary!!!!!!!!!!!!!! <3 bpp is the best bf in this whole damn world! (:,1,0.4718027114868164,roberta-mlm-loss,hard,0,0.6912128021465969
203,@saramadison Lets!! I have two. :),1,0.8588025569915771,roberta-mlm-loss,hard,0,0.6699854252677249
204,"Beautifull news - ""endless music"" of Michael Jackson :) http://bit.ly/n73mz",1,0.0951672196388244,roberta-mlm-loss,medium,0,0.6722003605107366
206,"@jagz112 yeah,he was around most of my life,he holds a huge special meaning to me.nice to meet you by the way:)",1,0.0630660951137542,roberta-mlm-loss,medium,0,0.6562041381717814
207,@dongwayne lols gossip girl's cooool. + I have a oth poster:),1,0.728847861289978,roberta-mlm-loss,hard,0,0.6581586640440266
208,So excited to go to the airport today. I haven't been there in a while and its always nice to see departures and arrivals:) People are w ...,1,0.0099313491955399,roberta-mlm-loss,easy,0,0.6568931984091708
210,says hi!:)) http://plurk.com/p/1kkvli,1,0.2360674738883972,roberta-mlm-loss,hard,0,0.6927892355809497
212,"RT @bringsdogtowork: 9-12 DC March - Obama, Can You HEAR US NOW?!! Crowd ROARS http://bit.ly/ZgTDz #tcot #iamthemob/ good video",-1,0.1150148138403892,roberta-mlm-loss,medium,0,0.6487676535120359
213,"@EyeRanProtestr It is YOU, pal who are in custody... And already confessed without coercion :)))))))))) #iranelection",1,0.1449052691459655,roberta-mlm-loss,medium,0,0.6866285886684874
214,Lots of children crying at school today - surprisingly Anya wasn't one of them. I got a big super huge hug though :),1,0.0033006840385496,roberta-mlm-loss,easy,0,0.6651704853490603
216,"@cuwarrior - If that's true, it's still a lot. (and don't get me started on the other spending or the Iraq war... I'm punching out soon :)",-1,0.4237194955348968,roberta-mlm-loss,hard,0,0.6830589343292217
217,I just ordered my new Creative Zen MX... can't wait til it's here :),1,0.0310703348368406,roberta-mlm-loss,medium,0,0.692540570959826
218,"@jakieee08 bahahaha my dad always gets angry at me for all the pictures i have of them, i have like over 3000 :D haha",1,0.0064913379028439,roberta-mlm-loss,easy,0,0.6644263761110678
219,"@ddlovato hey, I just wanted to no when your doing another live facebook vid? :)) lub ya!",1,0.6187757849693298,roberta-mlm-loss,hard,0,0.6931462369268578
220,@LilGreenFingers Thank you :-) and will call you soon.,1,0.3478153645992279,roberta-mlm-loss,hard,0,0.6931432510312837
221,"@sweetener so after the film, should we sing 'happy birthday' for her? :D",1,0.004912422504276,roberta-mlm-loss,easy,0,0.6436931324805124
222,@queenmotherblog I will keep my fingers crossed for you! hehe :),1,0.0055953259579837,roberta-mlm-loss,easy,0,0.6741652222001273
223,"@hollymadison123 hi holly, im a big fan from england, just wanted to say hey and hope your doing well :) . please reply xo",1,0.0047060633078217,roberta-mlm-loss,easy,0,0.6826903948025236
224,Such a fun and beautiful dinner.. Thx to my hub @indraputra and all my friends. xoxo :),1,0.1180227622389793,roberta-mlm-loss,medium,0,0.6714310964127566
225,I got my new phone! It's beautiful!!! ...and I already want a new one. =),1,0.0156004894524812,roberta-mlm-loss,easy,0,0.6254358913346274
226,"i wish i knew someone famous. or was related. how cool would that be?omg thats my new life goal, to perzonally know a celeb! :) any offers?",1,0.1709423512220382,roberta-mlm-loss,medium,0,0.6894338070677815
227,@SARADAWWGS_ hahahaha yes i know:) uhm fine you can be a OH i fucking give up :),1,0.3928206264972687,roberta-mlm-loss,hard,0,0.6776736462050144
229,"i am currently joining twitter because my beautiful andrea told me it was amazing, lol (:",1,0.0891346707940101,roberta-mlm-loss,medium,0,0.6798826523862835
230,RT @spiceee:happy 09/09/09! http://bit.ly/lxvrP,1,0.4173128008842468,roberta-mlm-loss,hard,0,0.6853139750848585
231,i made it! :D,1,0.0006416792166419,roberta-mlm-loss,easy,0,0.6434339539777676
232,"Yes you are, you are my favorite one. :)",1,0.0025216268841177,roberta-mlm-loss,easy,0,0.6585540479058533
233,"@violetposy Yep...I'm on it...looking right now. I'll get a few for your expert opinion! :) Again, you ROCK the HOUSE!!!",1,0.0375920683145523,roberta-mlm-loss,medium,0,0.677648485801579
234,"@thesnarkyone I can't be good at everything, so I've chosen not to excel at driving :)",1,0.005370698403567,roberta-mlm-loss,easy,0,0.6913306146776443
235,The last 2009 .huhuu. Great year ever! and full of memory :),1,0.085435152053833,roberta-mlm-loss,medium,0,0.6574564093510311
236,@jawshoouh well you have lexy and carolyn and me and bree and hannah. we're your friends :D,1,0.3843640387058258,roberta-mlm-loss,hard,0,0.6825797480505169
237,"Well other than hurting my knees and now a muscle in my leg, im fine :)",1,0.0027902387082576,roberta-mlm-loss,easy,0,0.6226598764312248
238,"shower, getting ready, dinner then transformers with sb and kat :)",1,0.5261666774749756,roberta-mlm-loss,hard,0,0.667716978309731
239,@JeanineDeal @DREAamara @HappyPrettyYou @ReikiAwakening @salesquotes @vinilereu @michaelmagical @Jake_DI244 thanks for the love friends =),1,0.4968768358230591,roberta-mlm-loss,hard,0,0.6683808254608197
240,Great Morning USA! @JoeJonasLoverxo @Courtney731 @lalasarah @xKathyxTarax and @lesliellyn were the first five to get it! :D,1,0.2332666963338852,roberta-mlm-loss,hard,0,0.6918722179602261
241,Had the chance to eat Bettis' restaurant on Sunday after Pirate game. Really enjoyed it! :),1,0.4802373349666595,roberta-mlm-loss,hard,0,0.6865964786430627
