index,text,score,difficulty_score,difficulty_strategy,dificulty,fold,entropy
57,"Whether or not you're enlightened by any of Derrida's lectures on ''the other'' and ''the self,'' Derrida is an undeniably fascinating and playful fellow.",1,0.0006884910399094,roberta-mlm-loss,easy,0,0.5931184669112946
58,"A pleasant enough movie, held together by skilled ensemble actors.",1,0.0005282942438498,roberta-mlm-loss,easy,0,0.6535429350503641
59,This is the best American movie about troubled teens since 1998's Whatever.,1,0.1909460127353668,roberta-mlm-loss,hard,0,0.6861270525323819
60,Disney has always been hit or miss when bringing beloved kids' books to the screen...Tuck Everlasting is a little of both.,1,0.0012076044222339,roberta-mlm-loss,easy,0,0.6051844999727394
62,"The animated subplot keenly depicts the inner struggles of our adolescent heroes   insecure, uncontrolled, and intense.",1,0.008758614771068,roberta-mlm-loss,medium,0,0.6861399790673166
63,The invincible Werner Herzog is alive and well and living in LA,1,0.0061491569504141,roberta-mlm-loss,medium,0,0.5387619786492323
64,"Morton is a great actress portraying a complex character, but Morvern Callar grows less compelling the farther it meanders from its shocking start.",-1,0.1083214730024337,roberta-mlm-loss,hard,0,0.53885583028115
65,Part of the charm of Satin Rouge is that it avoids the obvious with humour and lightness.,1,0.0010101895313709,roberta-mlm-loss,easy,0,0.638461420260126
66,Son of the Bride may be a good half hour too long but comes replete with a flattering sense of mystery and quietness.,1,0.0217156540602445,roberta-mlm-loss,hard,0,0.5053656927506349
69,"A truly moving experience, and a perfect example of how art    when done right    can help heal, clarify, and comfort.",1,0.0715459212660789,roberta-mlm-loss,hard,0,0.688582354950134
70,"This delicately observed story, deeply felt and masterfully stylized, is a triumph for its maverick director.",1,0.0003617907350417,roberta-mlm-loss,easy,0,0.6926361558897931
72,"The appearance of Treebeard and Gollum's expanded role will either have you loving what you're seeing, or rolling your eyes. I loved it! Gollum's 'performance' is incredible!",1,0.0039577209390699,roberta-mlm-loss,medium,0,0.5340908849469406
75,Haneke challenges us to confront the reality of sexual aberration.,1,0.0022513910662382,roberta-mlm-loss,medium,0,0.3706747575461687
76,"It's the best film of the year so far, the benchmark against which all other Best Picture contenders should be measured.",1,0.000106057334051,roberta-mlm-loss,easy,0,0.5504855279220906
77,"Painful to watch, but viewers willing to take a chance will be rewarded with two of the year's most accomplished and riveting film performances.",1,0.0008836274500936,roberta-mlm-loss,easy,0,0.688282779900504
78,"This is a startling film that gives you a fascinating, albeit depressing view of Iranian rural life close to the Iraqi border.",1,0.0018026834586635,roberta-mlm-loss,medium,0,0.5042086475161833
79,"A few artsy flourishes aside, Narc is as gritty as a movie gets these days.",1,0.2541148960590362,roberta-mlm-loss,hard,0,0.4713399411907414
80,"While The Isle is both preposterous and thoroughly misogynistic, its vistas are incredibly beautiful to look at.",1,0.0015608977992087,roberta-mlm-loss,medium,0,0.6659543998279734
83,"The movie is a blast of educational energy, as bouncy animation and catchy songs escort you through the entire 85 minutes.",1,0.0225797239691019,roberta-mlm-loss,hard,0,0.6751000193391299
84,A sports movie with action that's exciting on the field and a story you care about off it.,1,0.0001682413276284,roberta-mlm-loss,easy,0,0.6856217927053525
85,"Doug Liman, the director of Bourne, directs the traffic well, gets a nice wintry look from his locations, absorbs us with the movie's spycraft and uses Damon's ability to be focused and sincere.",1,0.2957222759723663,roberta-mlm-loss,hard,0,0.6929571191571966
86,The tenderness of the piece is still intact.,1,0.0002352031588088,roberta-mlm-loss,easy,0,0.6918846895286026
90,"If nothing else, this movie introduces a promising, unusual kind of psychological horror.",1,0.0016105414833873,roberta-mlm-loss,medium,0,0.691490747677799
92,Writer director Burger imaginatively fans the embers of a dormant national grief and curiosity that has calcified into chronic cynicism and fear.,1,0.1851075440645218,roberta-mlm-loss,hard,0,0.46896041376722153
93,...a roller coaster ride of a movie,1,0.0009408104233443,roberta-mlm-loss,easy,0,0.62309415790998
94,"I enjoyed Time of Favor while I was watching it, but I was surprised at how quickly it faded from my memory.",1,0.0222454145550727,roberta-mlm-loss,hard,0,0.5421199980784228
95,"Chicago is sophisticated, brash, sardonic, completely joyful in its execution.",1,0.0041534206829965,roberta-mlm-loss,medium,0,0.4804891974191525
96,Steve Irwin's method is Ernest Hemmingway at accelerated speed and volume.,1,0.0166214946657419,roberta-mlm-loss,hard,0,0.6723226645358383
98,"On the surface, it's a lovers on the run crime flick, but it has a lot in common with Piesiewicz's and Kieslowski's earlier work, films like The Double Life of Veronique.",1,0.1772824376821518,roberta-mlm-loss,hard,0,0.6915406291760069
99,"The values that have held the Enterprise crew together through previous adventures and perils do so again courage, self sacrifice and patience under pressure.",1,0.2000746876001358,roberta-mlm-loss,hard,0,0.5991264382299005
101,A romantic comedy that operates by the rules of its own self contained universe.,1,0.0001562546967761,roberta-mlm-loss,easy,0,0.6623304498658746
102,"4 friends, 2 couples, 2000 miles, and all the Pabst Blue Ribbon beer they can drink   it's the ultimate redneck road trip.",1,0.0135592240840196,roberta-mlm-loss,medium,0,0.65114085221282
103,The film is often filled with a sense of pure wonderment and excitement not often seen in today's cinema du sarcasm,1,0.2640201151371002,roberta-mlm-loss,hard,0,0.690806869198864
104,"It might be tempting to regard Mr. Andrew and his collaborators as oddballs, but Mr. Earnhart's quizzical, charming movie allows us to see them, finally, as artists.",1,0.0083437422290444,roberta-mlm-loss,medium,0,0.6565093969492557
105,A feel good picture in the best sense of the term.,1,0.0069410069845616,roberta-mlm-loss,medium,0,0.5710680606818049
107,"A mostly intelligent, engrossing and psychologically resonant suspenser.",1,0.0018285298720002,roberta-mlm-loss,medium,0,0.6809288731508432
109,"Hip hop has a history, and it's a metaphor for this love story.",1,0.000428868108429,roberta-mlm-loss,easy,0,0.6894721018491289
110,"In scope, ambition and accomplishment, Children of the Century ... takes Kurys' career to a whole new level.",1,0.0147981122136116,roberta-mlm-loss,hard,0,0.6874435396349174
111,"This may not have the dramatic gut wrenching impact of other Holocaust films, but it's a compelling story, mainly because of the way it's told by the people who were there.",1,0.0008244370692409,roberta-mlm-loss,easy,0,0.6911519023254072
112,"Between the drama of Cube?s personal revelations regarding what the shop means in the big picture, iconic characters gambol fluidly through the story, with charming results.",1,0.0445687435567379,roberta-mlm-loss,hard,0,0.6929810025185752
113,"A gentle, compassionate drama about grief and healing.",1,0.0003385931777302,roberta-mlm-loss,easy,0,0.6929755425229538
114,"Somewhere short of Tremors on the modern B scene: neither as funny nor as clever, though an agreeably unpretentious way to spend ninety minutes.",1,0.0084019731730222,roberta-mlm-loss,medium,0,0.6022143526673381
115,Digital video documentary about stand up comedians is a great glimpse into a very different world.,1,0.1042723953723907,roberta-mlm-loss,hard,0,0.5413585489367747
117,"An enthralling, playful film that constantly frustrates our desire to know the 'truth' about this man, while deconstructing the very format of the biography in a manner that Derrida would doubtless give his blessing to.",1,0.0034436720889061,roberta-mlm-loss,medium,0,0.6762940772392967
119,You Should Pay Nine Bucks for This: Because you can hear about suffering Afghan refugees on the news and still be unaffected. Dramas like this make it human.,1,0.0226577222347259,roberta-mlm-loss,hard,0,0.6916132257421637
121,"It's obviously struck a responsive chord with many South Koreans, and should work its magic in other parts of the world.",1,0.4535738229751587,roberta-mlm-loss,hard,0,0.45180486074794635
122,"Run, don't walk, to see this barbed and bracing comedy on the big screen.",1,0.0018837585812434,roberta-mlm-loss,medium,0,0.6922095982633324
123,A classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done.,1,0.0078029353171586,roberta-mlm-loss,medium,0,0.6928538534657207
124,"It is nature against progress. In Fessenden's horror trilogy, this theme has proved important to him and is especially so in the finale.",1,0.002212970284745,roberta-mlm-loss,medium,0,0.4656129723837764
125,"It's not exactly a gourmet meal but the fare is fair, even coming from the drive thru.",1,0.0015750066377222,roberta-mlm-loss,medium,0,0.6624433857164532
126,"This is what IMAX was made for: Strap on a pair of 3 D goggles, shut out the real world, and take a vicarious voyage to the last frontier    space.",1,0.0015468925703316,roberta-mlm-loss,medium,0,0.6048378738238631
127,"Merely as a technical, logistical feat, Russian Ark marks a cinematic milestone.",1,0.0825701653957367,roberta-mlm-loss,hard,0,0.6404124978888776
128,"(Schweiger is) talented and terribly charismatic, qualities essential to both movie stars and social anarchists.",1,0.0128225367516279,roberta-mlm-loss,medium,0,0.6896109980258747
129,It's a great deal of sizzle and very little steak. But what spectacular sizzle it is!...In this incarnation its fizz is infectious.,1,0.0287052597850561,roberta-mlm-loss,hard,0,0.622701899601104
130,An original gem about an obsession with time.,1,0.0102408332750201,roberta-mlm-loss,medium,0,0.6890943094330646
131,It will delight newcomers to the story and those who know it from bygone days.,1,0.0001396102597936,roberta-mlm-loss,easy,0,0.6830199452164908
132,Gloriously goofy (and gory) midnight movie stuff.,1,0.0013233555946499,roberta-mlm-loss,easy,0,0.6931455356434463
133,The film overcomes the regular minefield of coming of age cliches with potent doses of honesty and sensitivity.,1,0.0023075831122696,roberta-mlm-loss,medium,0,0.6814413837079689
134,"If your senses haven't been dulled by slasher films and gorefests, if you're a connoisseur of psychological horror, this is your ticket.",1,0.0002187618374591,roberta-mlm-loss,easy,0,0.6602532990653498
135,"It's a minor comedy that tries to balance sweetness with coarseness, while it paints a sad picture of the singles scene.",1,0.1363525986671447,roberta-mlm-loss,hard,0,0.6831164376872353
136,It is intensely personal and yet    unlike Quills    deftly shows us the temper of the times.,1,0.4633888602256775,roberta-mlm-loss,hard,0,0.6460608347485758
137,"As lo fi as the special effects are, the folks who cobbled Nemesis together indulge the force of humanity over hardware in a way that George Lucas has long forgotten.",1,0.8761714696884155,roberta-mlm-loss,hard,0,0.6745209605431457
138,"Like Mike doesn't win any points for originality. It does succeed by following a feel good formula with a winning style, and by offering its target audience of urban kids some welcome role models and optimism.",1,0.0118309259414672,roberta-mlm-loss,medium,0,0.6824383845847704
139,"It's a hoot and a half, and a great way for the American people to see what a candidate is like when he's not giving the same 15 cent stump speech.",1,0.0075531923212111,roberta-mlm-loss,medium,0,0.639755942941031
140,"Far from perfect, but its heart is in the right place...innocent and well meaning.",1,0.0024311593733727,roberta-mlm-loss,medium,0,0.6633905181283839
141,"A sad, superior human comedy played out on the back roads of life.",1,0.385651022195816,roberta-mlm-loss,hard,0,0.6267179679156134
142,"Waydowntown is by no means a perfect film, but its boasts a huge charm factor and smacks of originality.",1,0.0075504062697291,roberta-mlm-loss,medium,0,0.6931325935904624
143,"Tim Allen is great in his role but never hogs the scenes from his fellow cast, as there are plenty of laughs and good lines for everyone in this comedy.",1,0.0022243214771151,roberta-mlm-loss,medium,0,0.6931108110110822
144,"More a load of enjoyable, Conan esque claptrap than the punishing, special effects soul assaults the Mummy pictures represent.",1,0.033167190849781,roberta-mlm-loss,hard,0,0.5957026700900147
145,"Enormously likable, partly because it is aware of its own grasp of the absurd.",1,0.0004936362383887,roberta-mlm-loss,easy,0,0.46096772838088396
146,"Here's a British flick gleefully unconcerned with plausibility, yet just as determined to entertain you.",1,0.0011376226320862,roberta-mlm-loss,easy,0,0.6178094084944943
147,"It's an old story, but a lively script, sharp acting and partially animated interludes make Just a Kiss seem minty fresh.",1,0.0019726995378732,roberta-mlm-loss,medium,0,0.5715426073192345
148,Must be seen to be believed.,1,0.0010899661574512,roberta-mlm-loss,easy,0,0.6266672408251213
149,"Ray Liotta and Jason Patric do some of their best work in their underwritten roles, but don't be fooled: Nobody deserves any prizes here.",-1,0.0046830405481159,roberta-mlm-loss,medium,0,0.5461132503230199
150,"Everything that has to do with Yvan and Charlotte, and everything that has to do with Yvan's rambunctious, Jewish sister and her non Jew husband, feels funny and true.",1,0.0024705524556338,roberta-mlm-loss,medium,0,0.6659704586497879
151,"The year's happiest surprise, a movie that deals with a real subject in an always surprising way.",1,0.1550681293010711,roberta-mlm-loss,hard,0,0.6423997746348215
153,"Its mysteries are transparently obvious, and it's too slowly paced to be a thriller. (But it's) worth recommending because of two marvelous performances by Michael Caine and Brendan Fraser.",1,0.0092817274853587,roberta-mlm-loss,medium,0,0.5207469788018282
154,"The film is faithful to what one presumes are the book's twin premises    that we become who we are on the backs of our parents, but we have no idea who they were at our age; and that time is a fleeting and precious commodity no matter how old you are.",1,0.001874366775155,roberta-mlm-loss,medium,0,0.628899401406781
155,Stephen Earnhart's homespun documentary Mule Skinner Blues has nothing but love for its posse of trailer park denizens.,1,0.5131947994232178,roberta-mlm-loss,hard,0,0.656130752029749
158,"There are as many misses as hits, but ultimately, it finds humor in the foibles of human behavior, and it's a welcome return to the roots of a genre that should depend on surprises.",1,0.0083995265886187,roberta-mlm-loss,medium,0,0.6896159618437396
159,A well made thriller with a certain level of intelligence and non reactionary morality.,1,0.0028208806179463,roberta-mlm-loss,medium,0,0.6609844583800277
160,"There's enough science to make it count as educational, and enough beauty to make it unforgettable.",1,0.0043218745850026,roberta-mlm-loss,medium,0,0.18995168343366664
162,Makmalbaf follows a resolutely realistic path in this uncompromising insight into the harsh existence of the Kurdish refugees of Iran's borderlands.,1,0.0071244072169065,roberta-mlm-loss,medium,0,0.46289309181268834
163,"For a good chunk of its running time, Trapped is an effective and claustrophobic thriller.",1,0.0001320455339737,roberta-mlm-loss,easy,0,0.6905315513323753
164,Most of Crush is a clever and captivating romantic comedy with a welcome pinch of tartness.,1,0.0239025261253118,roberta-mlm-loss,hard,0,0.6754885479339496
165,Nair does capture the complexity of a big family and its trials and tribulations...,1,0.0028245265129953,roberta-mlm-loss,medium,0,0.6169333083996519
167,Rare is the 'urban comedy' that even attempts the insight and honesty of this disarming indie.,1,0.0105144651606678,roberta-mlm-loss,medium,0,0.6505296841153232
168,Ranks among Willams' best screen work.,1,0.0475849695503711,roberta-mlm-loss,hard,0,0.4892336260002252
169,Engagingly captures the maddening and magnetic ebb and flow of friendship.,1,0.0070965536870062,roberta-mlm-loss,medium,0,0.589754284185136
170,An experience so engrossing it is like being buried in a new environment.,1,0.0015364366117864,roberta-mlm-loss,easy,0,0.6212374386550066
171,"It's traditional moviemaking all the way, but it's done with a lot of careful period attention as well as some very welcome wit.",1,0.0133009618148207,roberta-mlm-loss,medium,0,0.580151408443543
172,"Maybe it's just because this past year has seen the release of some of the worst film comedies in decades ... But honestly, Analyze That really isn't all that bad.",1,0.0097138760611414,roberta-mlm-loss,medium,0,0.6921753871429916
173,"A droll, well acted, character driven comedy with unexpected deposits of feeling.",1,0.8557403683662415,roberta-mlm-loss,hard,0,0.6400800212156282
175,A very funny movie.,1,0.0001156202779384,roberta-mlm-loss,easy,0,0.667544849913756
176,"Watching Haneke's film is, aptly enough, a challenge and a punishment. But watching Huppert, a great actress tearing into a landmark role, is riveting.",1,0.0262000244110822,roberta-mlm-loss,hard,0,0.6874164301282075
177,A cop story that understands the medium amazingly well.,1,0.0030709307175129,roberta-mlm-loss,medium,0,0.6886397209052293
178,"Britney has been delivered to the big screen safe and sound, the way we like our 20 year old superstar girls to travel on the fame freeway.",1,0.4261252284049988,roberta-mlm-loss,hard,0,0.46083531314086634
179,Those outside show business will enjoy a close look at people they don't really want to know.,1,0.0018543265759944,roberta-mlm-loss,medium,0,0.6471412888133514
180,Watching Beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it.,1,0.0016542567173019,roberta-mlm-loss,medium,0,0.6201828753967688
181,"Children may not understand everything that happens    I'm not sure even Miyazaki himself does    but they will almost certainly be fascinated, and undoubtedly delighted.",1,0.0003460612206254,roberta-mlm-loss,easy,0,0.6909080509630383
182,A fascinating and fun film.,1,0.0002086632885038,roberta-mlm-loss,easy,0,0.6420101378780724
183,"Tadpole is a sophisticated, funny and good natured treat, slight but a pleasure.",1,0.0087311891838908,roberta-mlm-loss,medium,0,0.6637072163242201
184,"This insightful, Oscar nominated documentary, in which children on both sides of the ever escalating conflict have their say away from watchful parental eyes, gives peace yet another chance.",1,0.0003373590589035,roberta-mlm-loss,easy,0,0.6930972098393855
185,I admired this work a lot.,1,0.001031010528095,roberta-mlm-loss,easy,0,0.6589424155907543
187,...there are enough moments of heartbreaking honesty to keep one glued to the screen.,1,0.0009243222884833,roberta-mlm-loss,easy,0,0.682538392641072
188,"My goodness, Queen Latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts. She must have a very strong back.",1,0.0010885851224884,roberta-mlm-loss,easy,0,0.39141053168000284
189,"A smart, sweet and playful romantic comedy.",1,0.0002454094064887,roberta-mlm-loss,easy,0,0.6261380249580806
190,Australian actor/director John Polson and award winning English cinematographer Giles Nuttgens make a terrific effort at disguising the obvious with energy and innovation.,1,0.0492063611745834,roberta-mlm-loss,hard,0,0.6237019934838284
192,"Solid, lump in the throat family entertainment that derives its power by sticking to the facts.",1,0.0015402794815599,roberta-mlm-loss,easy,0,0.6917955338289014
194,It is interesting and fun to see Goodall and her chimpanzees on the bigger than life screen.,1,0.1941153556108474,roberta-mlm-loss,hard,0,0.668635111609956
195,"A somewhat crudely constructed but gripping, questing look at a person so racked with self loathing, he becomes an enemy to his own race.",1,0.1774572283029556,roberta-mlm-loss,hard,0,0.6828336962234367
196,"It extends the writings of Jean Genet and John Rechy, the films of Fassbinder, perhaps even the nocturnal works of Goya.",1,0.0592989958822727,roberta-mlm-loss,hard,0,0.6827318078791699
197,"Narc may not get an 'A' for originality, but it wears its B movie heritage like a badge of honor.",1,0.0080847134813666,roberta-mlm-loss,medium,0,0.5589002908360812
198,"With the film's striking ending, one realizes that we have a long way to go before we fully understand all the sexual permutations involved.",1,0.0001756469719111,roberta-mlm-loss,easy,0,0.5862072134308676
199,"(Drumline) is entertaining for what it does, and admirable for what it doesn't do.",1,0.0027309488505125,roberta-mlm-loss,medium,0,0.6530256547339712
200,At its best early on as it plays the culture clashes between the brothers.,1,0.0108694238588213,roberta-mlm-loss,medium,0,0.6798566498283407
201,An unabashedly schmaltzy and thoroughly enjoyable true story.,1,0.0004100910737179,roberta-mlm-loss,easy,0,0.55466043641169
202,A thoughtful look at a painful incident that made headlines in 1995.,1,0.0111242700368165,roberta-mlm-loss,medium,0,0.4828620963557829
203,You walk out of The Good Girl with mixed emotions    disapproval of Justine combined with a tinge of understanding for her actions.,1,0.0090070916339755,roberta-mlm-loss,medium,0,0.6650778271292105
204,Tsai Ming liang has taken his trademark style and refined it to a crystalline point.,1,0.507344126701355,roberta-mlm-loss,hard,0,0.6746333604217857
206,"Now trimmed by about 20 minutes, this lavish three year old production has enough grandeur and scale to satisfy as grown up escapism.",1,0.0093637034296989,roberta-mlm-loss,medium,0,0.5261975653240312
208,"Though this film can be clumsy, its ambitions are equally    and admirably    uncommercial.",1,0.0038184763398021,roberta-mlm-loss,medium,0,0.6918770368986402
209,"Daring, mesmerizing and exceedingly hard to forget.",1,0.0004923793021589,roberta-mlm-loss,easy,0,0.6786186805891637
210,Moore's performance impresses almost as much as her work with Haynes in 1995's Safe.,1,0.0101026445627212,roberta-mlm-loss,medium,0,0.6341230493906268
212,"An absorbing, slice of depression life that touches nerves and rings true.",1,0.3084295392036438,roberta-mlm-loss,hard,0,0.6182749378370684
213,"Mr. Parker has brilliantly updated his source and grasped its essence, composing a sorrowful and hilarious tone poem about alienated labor, or an absurdist workplace sitcom.",1,0.0164324380457401,roberta-mlm-loss,hard,0,0.651761582763313
214,The result is something quite fresh and delightful.,1,0.0015194800216704,roberta-mlm-loss,easy,0,0.5379747402729244
215,All but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure.,1,0.0004393485723994,roberta-mlm-loss,easy,0,0.4488580399526701
216,Despite its many infuriating flaws    not the least of which is Amy's self absorbed personality    Amy's O's honesty will win you over.,1,0.1517078727483749,roberta-mlm-loss,hard,0,0.682005951822656
217,This is one of Polanski's best films.,1,0.0001143233239417,roberta-mlm-loss,easy,0,0.6854047829122912
219,Polished Korean political action film is just as good    and bad    as Hollywood action epics. Is this progress?,1,0.0010082988301292,roberta-mlm-loss,easy,0,0.6889690399740767
